potential,current,current_filtered_()Hz,current_filtered_50Hz
-1298.25,-9.61589927862874e-08,-9.493722866320617e-08,-9.493722866320608e-08
-1298.75,-9.579341758808504e-08,-9.476726883350784e-08,-9.476726883350772e-08
-1299.25,-9.594918441166693e-08,-9.495528069327197e-08,-9.495528069327188e-08
-1299.75,-9.559632487253248e-08,-9.478854262755669e-08,-9.478854262755652e-08
-1300.25,-9.544532642110106e-08,-9.495968965632363e-08,-9.495968965632346e-08
-1300.75,-9.516478719291533e-08,-9.4846578059982e-08,-9.484657805998181e-08
-1301.25,-9.495021044614438e-08,-9.498366511862061e-08,-9.49836651186204e-08
-1301.75,-9.432475896574165e-08,-9.484203733968775e-08,-9.484203733968755e-08
-1302.25,-9.417376051431022e-08,-9.498785978169891e-08,-9.498785978169875e-08
-1302.75,-9.380182748657398e-08,-9.484600764968608e-08,-9.484600764968588e-08
-1303.25,-9.38224904325593e-08,-9.499196863184943e-08,-9.499196863184928e-08
-1303.75,-9.383441136293547e-08,-9.490991685755703e-08,-9.490991685755681e-08
-1304.25,-9.412687152149734e-08,-9.501926159210325e-08,-9.501926159210306e-08
-1304.75,-9.419203927422038e-08,-9.494059857502592e-08,-9.494059857502571e-08
-1305.25,-9.44082054783748e-08,-9.500683936443279e-08,-9.500683936443264e-08
-1305.75,-9.470702346647065e-08,-9.497841785111363e-08,-9.497841785111351e-08
-1306.25,-9.517750285198323e-08,-9.492029784169588e-08,-9.49202978416958e-08
-1306.75,-9.551367308859108e-08,-9.508545888107123e-08,-9.508545888107123e-08
-1307.25,-9.544135277764232e-08,-9.486552971617556e-08,-9.486552971617563e-08
-1307.75,-9.624641294237926e-08,-9.512421346243363e-08,-9.512421346243372e-08
-1308.25,-9.605408859897717e-08,-9.4929428833674e-08,-9.492942883367403e-08
-1308.75,-9.604296239729273e-08,-9.504774064038682e-08,-9.504774064038686e-08
-1309.25,-9.608428828926343e-08,-9.501333369184284e-08,-9.501333369184274e-08
-1309.75,-9.579659650285204e-08,-9.502773149360453e-08,-9.502773149360445e-08
-1310.25,-9.558599339953981e-08,-9.50166251822014e-08,-9.501662518220129e-08
-1310.75,-9.544373696371756e-08,-9.507516931585086e-08,-9.507516931585072e-08
-1311.25,-9.476344920358446e-08,-9.502675371703996e-08,-9.50267537170398e-08
-1311.75,-9.448370470409052e-08,-9.506263847140868e-08,-9.506263847140858e-08
-1312.25,-9.450357292138412e-08,-9.511669137012703e-08,-9.511669137012691e-08
-1312.75,-9.411574531981293e-08,-9.500747005195873e-08,-9.500747005195861e-08
-1313.25,-9.400686748904396e-08,-9.518101319421664e-08,-9.518101319421653e-08
-1313.75,-9.38042116726492e-08,-9.498721828590068e-08,-9.498721828590056e-08
-1314.25,-9.421985477843142e-08,-9.51729259645948e-08,-9.517292596459477e-08
-1314.75,-9.42071391193635e-08,-9.50241468668749e-08,-9.50241468668748e-08
-1315.25,-9.452820951082821e-08,-9.515516279028473e-08,-9.515516279028465e-08
-1315.75,-9.485404827444332e-08,-9.509284160822904e-08,-9.509284160822894e-08
-1316.25,-9.532929603210641e-08,-9.515003735398096e-08,-9.515003735398088e-08
-1316.75,-9.56400349505784e-08,-9.513034071590188e-08,-9.513034071590177e-08
-1317.25,-9.588878503109436e-08,-9.518242683774083e-08,-9.518242683774071e-08
-1317.75,-9.60620358858946e-08,-9.510181496958668e-08,-9.510181496958657e-08
-1318.25,-9.634813821492252e-08,-9.525394436937595e-08,-9.52539443693759e-08
-1318.75,-9.621065015125076e-08,-9.510810790204956e-08,-9.510810790204951e-08
-1319.25,-9.639025883558498e-08,-9.525052589788512e-08,-9.525052589788511e-08
-1319.75,-9.598733138887065e-08,-9.5208808186024e-08,-9.520880818602395e-08
-1320.25,-9.568453975731607e-08,-9.517418606859131e-08,-9.517418606859126e-08
-1320.75,-9.562970347758572e-08,-9.525566546481454e-08,-9.525566546481452e-08
-1321.25,-9.492080548454988e-08,-9.522589760480372e-08,-9.522589760480372e-08
-1321.75,-9.466410811711648e-08,-9.516462328196004e-08,-9.516462328196013e-08
-1322.25,-9.482225912677356e-08,-9.535562869321044e-08,-9.535562869321049e-08
-1322.6875,-9.39750783413742e-08,-9.514881093245269e-08,-9.514881093245278e-08
-1323.1875,-9.415389229701666e-08,-9.531218010179343e-08,-9.53121801017935e-08
-1323.6875,-9.432158005097472e-08,-9.531090281949787e-08,-9.531090281949793e-08
-1324.1875,-9.4109387490279e-08,-9.517389552965656e-08,-9.51738955296566e-08
-1324.6875,-9.464741881458985e-08,-9.542417889375368e-08,-9.542417889375366e-08
-1325.1875,-9.456874067410718e-08,-9.516509938687988e-08,-9.51650993868799e-08
-1325.6875,-9.515366099123091e-08,-9.54022633433565e-08,-9.54022633433565e-08
-1326.1875,-9.55144678172828e-08,-9.524120766025748e-08,-9.524120766025748e-08
-1326.6875,-9.580692797584473e-08,-9.535588654736016e-08,-9.535588654736011e-08
-1327.1875,-9.592136890745587e-08,-9.530827115047193e-08,-9.530827115047188e-08
-1327.6875,-9.639502720773543e-08,-9.531431632987555e-08,-9.531431632987538e-08
-1328.1875,-9.653887310094117e-08,-9.536179180889652e-08,-9.536179180889644e-08
-1328.6875,-9.623528674069485e-08,-9.532162766101744e-08,-9.532162766101737e-08
-1329.1875,-9.640933232418684e-08,-9.534489338140199e-08,-9.534489338140191e-08
-1329.6875,-9.633383309847112e-08,-9.542256524222917e-08,-9.542256524222917e-08
-1330.1875,-9.577037045602446e-08,-9.531487935158887e-08,-9.53148793515889e-08
-1330.6875,-9.580215960369423e-08,-9.54339229745667e-08,-9.543392297456678e-08
-1331.1875,-9.527684393845127e-08,-9.544833730711199e-08,-9.544833730711206e-08
-1331.6875,-9.469112889263576e-08,-9.527326135337967e-08,-9.527326135337967e-08
-1332.1875,-9.500345726849127e-08,-9.56402950294724e-08,-9.564029502947234e-08
-1332.6875,-9.417296578561852e-08,-9.520803334059337e-08,-9.520803334059327e-08
-1333.1875,-9.450436765007586e-08,-9.56266832611743e-08,-9.56266832611742e-08
-1333.6875,-9.41546870257084e-08,-9.535455449595648e-08,-9.535455449595644e-08
-1334.1875,-9.444317354081156e-08,-9.549485368523028e-08,-9.54948536852303e-08
-1334.6875,-9.483497478584149e-08,-9.549074392812203e-08,-9.54907439281221e-08
-1335.1875,-9.476980703311844e-08,-9.547549160869251e-08,-9.54754916086926e-08
-1335.6875,-9.520770254226953e-08,-9.552789887315574e-08,-9.552789887315586e-08
-1336.1875,-9.594203185344122e-08,-9.549969383883193e-08,-9.549969383883195e-08
-1336.6875,-9.603024673822484e-08,-9.558525713415203e-08,-9.5585257134152e-08
-1337.1875,-9.601196797831472e-08,-9.549493251325126e-08,-9.549493251325116e-08
-1337.6875,-9.680828612744244e-08,-9.560050836045377e-08,-9.560050836045363e-08
-1338.1875,-9.674868147556164e-08,-9.557878216018766e-08,-9.55787821601875e-08
-1338.6875,-9.64697317047594e-08,-9.551819252140168e-08,-9.551819252140158e-08
-1339.1875,-9.680510721267546e-08,-9.566297787765233e-08,-9.566297787765229e-08
-1339.6875,-9.634893294361428e-08,-9.552149930376604e-08,-9.552149930376606e-08
-1340.1875,-9.614866131329472e-08,-9.562152437824991e-08,-9.562152437824998e-08
-1340.6875,-9.588719557371088e-08,-9.561330928980606e-08,-9.561330928980621e-08
-1341.1875,-9.532532238864768e-08,-9.560746217230582e-08,-9.560746217230594e-08
-1341.6875,-9.51981657979686e-08,-9.56105119545e-08,-9.561051195450009e-08
-1342.1875,-9.503047804401057e-08,-9.567861907577268e-08,-9.567861907577272e-08
-1342.6875,-9.437244268724632e-08,-9.55996633333732e-08,-9.559966333337318e-08
-1343.1875,-9.455284610027226e-08,-9.5680059284247e-08,-9.568005928424693e-08
-1343.6875,-9.472689168376424e-08,-9.57212406043608e-08,-9.572124060436072e-08
-1344.1875,-9.452900423951994e-08,-9.563090448210306e-08,-9.563090448210306e-08
-1344.6875,-9.506147246298859e-08,-9.580368073593067e-08,-9.580368073593066e-08
-1345.1875,-9.518227122413373e-08,-9.565009622438509e-08,-9.565009622438521e-08
-1345.6875,-9.543737913418363e-08,-9.576344294190778e-08,-9.576344294190791e-08
-1346.1875,-9.5799775417619e-08,-9.571718614993527e-08,-9.571718614993547e-08
-1346.6875,-9.625356550060496e-08,-9.573469267243844e-08,-9.573469267243858e-08
-1347.1875,-9.654205201570813e-08,-9.57928548011678e-08,-9.57928548011679e-08
-1347.6875,-9.669781883929e-08,-9.574198279696168e-08,-9.57419827969618e-08
-1348.1875,-9.699663682738584e-08,-9.584660274259349e-08,-9.584660274259358e-08
-1348.6875,-9.688696426792512e-08,-9.576364127192386e-08,-9.576364127192392e-08
-1349.1875,-9.686312240717279e-08,-9.584741909482768e-08,-9.584741909482776e-08
-1349.6875,-9.661834597011556e-08,-9.583267328625392e-08,-9.583267328625398e-08
-1350.1875,-9.64268163554052e-08,-9.58558361871397e-08,-9.585583618713978e-08
-1350.6875,-9.625992333013893e-08,-9.588090027472502e-08,-9.588090027472507e-08
-1351.1875,-9.576719154125747e-08,-9.594151366140496e-08,-9.5941513661405e-08
-1351.6875,-9.529989107051188e-08,-9.584057855294909e-08,-9.584057855294909e-08
-1352.1875,-9.535075370678348e-08,-9.600373773548051e-08,-9.60037377354805e-08
-1352.6875,-9.481351711116438e-08,-9.585394808805396e-08,-9.58539480880539e-08
-1353.1875,-9.479921199471297e-08,-9.593720617065524e-08,-9.59372061706552e-08
-1353.6875,-9.485722718921033e-08,-9.600148381879123e-08,-9.600148381879117e-08
-1354.1875,-9.473245478460648e-08,-9.584193479251196e-08,-9.584193479251188e-08
-1354.6875,-9.536426409454314e-08,-9.612850655691088e-08,-9.612850655691082e-08
-1355.1875,-9.527445975237603e-08,-9.583410938476413e-08,-9.583410938476412e-08
-1355.6875,-9.588719557371088e-08,-9.614189322333042e-08,-9.614189322333042e-08
-1356.1875,-9.605408859897717e-08,-9.589161829880642e-08,-9.589161829880644e-08
-1356.6875,-9.656271496169348e-08,-9.61363968176156e-08,-9.613639681761561e-08
-1357.1875,-9.666841387769547e-08,-9.597229446915203e-08,-9.597229446915202e-08
-1357.6875,-9.723426070621736e-08,-9.614139003275954e-08,-9.61413900327595e-08
-1358.1875,-9.728353388510553e-08,-9.606093944145316e-08,-9.606093944145314e-08
-1358.6875,-9.721359776023204e-08,-9.611369916396846e-08,-9.61136991639684e-08
-1359.1875,-9.71198197746062e-08,-9.612082306761123e-08,-9.612082306761113e-08
-1359.6875,-9.690206411306828e-08,-9.610493541591904e-08,-9.610493541591893e-08
-1360.1875,-9.670656085489918e-08,-9.615588918135855e-08,-9.615588918135843e-08
-1360.6875,-9.639184829296845e-08,-9.612421320303668e-08,-9.61242132030366e-08
-1361.1875,-9.607077790150377e-08,-9.621004170974752e-08,-9.621004170974741e-08
-1361.6875,-9.559950378729944e-08,-9.610293637792914e-08,-9.610293637792907e-08
-1362.1875,-9.545168425063502e-08,-9.627940548887977e-08,-9.627940548887973e-08
-1362.6875,-9.507577757944e-08,-9.610991599051902e-08,-9.610991599051891e-08
-1363.1875,-9.531101727219627e-08,-9.629199753789278e-08,-9.629199753789272e-08
-1363.6875,-9.509723525411707e-08,-9.623908677360551e-08,-9.623908677360541e-08
-1364.1875,-9.512505075832813e-08,-9.621218593045834e-08,-9.621218593045827e-08
-1364.6875,-9.562334564805177e-08,-9.638039508660402e-08,-9.638039508660395e-08
-1365.1875,-9.556691991093793e-08,-9.616010722489543e-08,-9.61601072248954e-08
-1365.6875,-9.620667650779203e-08,-9.6416213975344e-08,-9.641621397534392e-08
-1366.1875,-9.637833790520882e-08,-9.62379969566394e-08,-9.62379969566394e-08
-1366.6875,-9.681782287174338e-08,-9.637573221439187e-08,-9.637573221439186e-08
-1367.1875,-9.717227186826132e-08,-9.637633023252428e-08,-9.637633023252433e-08
-1367.6875,-9.738843807241576e-08,-9.631190033386384e-08,-9.631190033386386e-08
-1368.1875,-9.758791497404356e-08,-9.645670869439305e-08,-9.645670869439303e-08
-1368.6875,-9.730022318763214e-08,-9.630887279112916e-08,-9.630887279112912e-08
-1369.1875,-9.745122163906355e-08,-9.646215337448213e-08,-9.646215337448209e-08
-1369.6875,-9.721121357415676e-08,-9.641476760792184e-08,-9.641476760792174e-08
-1370.1875,-9.702445233159688e-08,-9.644456836961886e-08,-9.64445683696188e-08
-1370.6875,-9.686789077932328e-08,-9.651007918259721e-08,-9.65100791825971e-08
-1371.1875,-9.620985542255902e-08,-9.646606451936637e-08,-9.646606451936634e-08
-1371.6875,-9.5936468752599e-08,-9.653051045283822e-08,-9.653051045283814e-08
-1372.1875,-9.591183216315494e-08,-9.651381765807126e-08,-9.651381765807126e-08
-1372.6875,-9.560268270206642e-08,-9.657218332595748e-08,-9.65721833259575e-08
-1373.1875,-9.531260672957977e-08,-9.653662129082527e-08,-9.653662129082534e-08
-1373.6875,-9.560506688814166e-08,-9.663031978565113e-08,-9.66303197856512e-08
-1374.1875,-9.560904053160037e-08,-9.658019948320395e-08,-9.658019948320394e-08
-1374.6875,-9.572030254844457e-08,-9.665422060814934e-08,-9.66542206081494e-08
-1375.1875,-9.605488332766893e-08,-9.663758688666211e-08,-9.663758688666213e-08
-1375.6875,-9.655397294608428e-08,-9.670934405132195e-08,-9.670934405132202e-08
-1376.1875,-9.688616953923339e-08,-9.662027354357938e-08,-9.662027354357942e-08
-1376.6875,-9.722392923322466e-08,-9.681269991753796e-08,-9.6812699917538e-08
-1377.1875,-9.717704024041178e-08,-9.659945991685555e-08,-9.659945991685557e-08
-1377.6875,-9.797971621907347e-08,-9.686643993815051e-08,-9.686643993815047e-08
-1378.1875,-9.790342226466603e-08,-9.670255523157443e-08,-9.670255523157438e-08
-1378.6875,-9.786368583007883e-08,-9.68157398455868e-08,-9.681573984558671e-08
-1379.1875,-9.786209637269533e-08,-9.684753691773997e-08,-9.684753691773988e-08
-1379.6875,-9.759347807488577e-08,-9.675683148261091e-08,-9.67568314826108e-08
-1380.1875,-9.744327435214614e-08,-9.691707927891763e-08,-9.691707927891759e-08
-1380.6875,-9.689967992699304e-08,-9.680355392275056e-08,-9.680355392275046e-08
-1381.1875,-9.678762318145713e-08,-9.692674371656756e-08,-9.69267437165675e-08
-1381.6875,-9.654840984524207e-08,-9.691015707581509e-08,-9.691015707581506e-08
-1382.1875,-9.622018689555168e-08,-9.692844624858316e-08,-9.692844624858311e-08
-1382.6875,-9.59905103036376e-08,-9.697290544529839e-08,-9.697290544529837e-08
-1383.1875,-9.575209169611434e-08,-9.696393677427651e-08,-9.696393677427646e-08
-1383.6875,-9.585620115473284e-08,-9.700140094332318e-08,-9.700140094332317e-08
-1384.1875,-9.618203991834796e-08,-9.703324033900981e-08,-9.703324033900981e-08
-1384.6875,-9.624323402761233e-08,-9.700554492257475e-08,-9.700554492257474e-08
-1385.1875,-9.635608550183998e-08,-9.710471490866152e-08,-9.710471490866153e-08
-1385.6875,-9.673199217303501e-08,-9.700714753479015e-08,-9.700714753479019e-08
-1386.1875,-9.747029512766537e-08,-9.716804025113461e-08,-9.716804025113465e-08
-1386.6875,-9.749175280234252e-08,-9.706415511277883e-08,-9.706415511277886e-08
-1387.1875,-9.789070660559812e-08,-9.72001260398866e-08,-9.720012603988667e-08
-1387.6875,-9.822767157089767e-08,-9.711096663319679e-08,-9.711096663319678e-08
-1388.1875,-9.832701265736572e-08,-9.722218061290752e-08,-9.72221806129075e-08
-1388.6875,-9.811402536797828e-08,-9.711678431323909e-08,-9.711678431323906e-08
-1389.1875,-9.826502381940967e-08,-9.728914064017493e-08,-9.728914064017487e-08
-1389.6875,-9.796382164523859e-08,-9.715909190549813e-08,-9.715909190549809e-08
-1390.1875,-9.801627373889374e-08,-9.736979201480275e-08,-9.736979201480273e-08
-1390.6875,-9.756009946983251e-08,-9.719381399898805e-08,-9.719381399898797e-08
-1391.1875,-9.719214008555493e-08,-9.742702193112922e-08,-9.742702193112914e-08
-1391.6875,-9.660245139628069e-08,-9.718733452828537e-08,-9.718733452828527e-08
-1392.1875,-9.679954411183326e-08,-9.74687817666956e-08,-9.746878176669556e-08
-1392.6875,-9.621462379470947e-08,-9.725521255527448e-08,-9.725521255527444e-08
-1393.1875,-9.634257511408033e-08,-9.746941484910588e-08,-9.746941484910588e-08
-1393.6875,-9.643158472755568e-08,-9.737408138579383e-08,-9.737408138579387e-08
-1394.1875,-9.644827403008231e-08,-9.747215554146888e-08,-9.747215554146893e-08
-1394.6875,-9.646575806130068e-08,-9.740184991383164e-08,-9.740184991383164e-08
-1395.1875,-9.692511124512887e-08,-9.753835092070248e-08,-9.753835092070248e-08
-1395.6875,-9.722949233406694e-08,-9.741043110520591e-08,-9.741043110520586e-08
-1396.1875,-9.784699652755216e-08,-9.75732605452224e-08,-9.757326054522232e-08
-1396.6875,-9.787083838830453e-08,-9.751800912407101e-08,-9.751800912407097e-08
-1397.1875,-9.81235621122792e-08,-9.754317605577693e-08,-9.754317605577694e-08
-1397.6875,-9.868305111126717e-08,-9.76318459083512e-08,-9.763184590835127e-08
-1398.1875,-9.874583467791494e-08,-9.75859829269301e-08,-9.758598292693023e-08
-1398.6875,-9.889365421457936e-08,-9.764225701276274e-08,-9.764225701276288e-08
-1399.1875,-9.876093452305807e-08,-9.769053533330403e-08,-9.769053533330427e-08
-1399.6875,-9.822528738482244e-08,-9.763440274189877e-08,-9.763440274189898e-08
-1400.1875,-9.832303901390699e-08,-9.775376550531753e-08,-9.775376550531773e-08
-1400.6875,-9.814501978695627e-08,-9.766821057193304e-08,-9.766821057193318e-08
-1401.1875,-9.761493574956287e-08,-9.782430363395988e-08,-9.782430363396e-08
-1401.6875,-9.705226783580794e-08,-9.768311883621726e-08,-9.768311883621731e-08
-1402.1875,-9.718419279863748e-08,-9.790883068303641e-08,-9.790883068303641e-08
-1402.6875,-9.672722380088453e-08,-9.772612121096289e-08,-9.77261212109629e-08
-1403.1875,-9.689093791138383e-08,-9.791757402049226e-08,-9.791757402049222e-08
-1403.6875,-9.675662876247907e-08,-9.783499864007792e-08,-9.783499864007794e-08
-1404.1875,-9.673596581649372e-08,-9.791537250026136e-08,-9.791537250026128e-08
-1404.6875,-9.71341248910576e-08,-9.791116652783724e-08,-9.791116652783713e-08
-1405.1875,-9.752513140739576e-08,-9.798581155905575e-08,-9.798581155905563e-08
-1405.6875,-9.762844613732253e-08,-9.794713336888477e-08,-9.794713336888457e-08
-1406.1875,-9.821336645444626e-08,-9.803218892891852e-08,-9.803218892891832e-08
-1406.6875,-9.853920521806144e-08,-9.801610833667442e-08,-9.801610833667417e-08
-1407.1875,-9.86592092505148e-08,-9.805842246620828e-08,-9.8058422466208e-08
-1407.6875,-9.901365824703273e-08,-9.805382758606208e-08,-9.805382758606188e-08
-1408.1875,-9.934267592541488e-08,-9.816238734727683e-08,-9.816238734727663e-08
-1408.6875,-9.922902972249542e-08,-9.805055720058408e-08,-9.805055720058397e-08
-1409.1875,-9.933472863849742e-08,-9.825533599566923e-08,-9.825533599566912e-08
-1409.6875,-9.878318692642694e-08,-9.81102511363082e-08,-9.81102511363082e-08
-1410.1875,-9.881259188802144e-08,-9.826767278032912e-08,-9.826767278032917e-08
-1410.6875,-9.865682506443958e-08,-9.818429643966484e-08,-9.818429643966492e-08
-1411.1875,-9.812674102704616e-08,-9.833400491230274e-08,-9.833400491230278e-08
-1411.6875,-9.756089419852426e-08,-9.818758569840064e-08,-9.818758569840072e-08
-1412.1875,-9.775639745669334e-08,-9.843949771206706e-08,-9.843949771206714e-08
-1412.6875,-9.722949233406694e-08,-9.82309711675517e-08,-9.82309711675518e-08
-1413.1875,-9.739002752979924e-08,-9.8446337361255e-08,-9.844633736125517e-08
-1413.6875,-9.726048675304493e-08,-9.833427884683244e-08,-9.833427884683261e-08
-1414.1875,-9.726048675304493e-08,-9.8456943794208e-08,-9.845694379420819e-08
-1414.6875,-9.76014253618032e-08,-9.838022409028237e-08,-9.838022409028255e-08
-1415.1875,-9.808223622030847e-08,-9.854871546587404e-08,-9.854871546587413e-08
-1415.6875,-9.805283125871397e-08,-9.841148588552263e-08,-9.841148588552274e-08
-1416.1875,-9.88332548340068e-08,-9.856720540703523e-08,-9.856720540703526e-08
-1416.6875,-9.904862630946948e-08,-9.851390832292279e-08,-9.851390832292272e-08
-1417.1875,-9.9047036852086e-08,-9.85561812355644e-08,-9.85561812355643e-08
-1417.6875,-9.964228864220243e-08,-9.85716402974951e-08,-9.857164029749497e-08
-1418.1875,-9.994349081637352e-08,-9.86781347183e-08,-9.867813471829984e-08
-1418.6875,-9.955327902872712e-08,-9.854283071227776e-08,-9.854283071227764e-08
-1419.1875,-9.984097081513851e-08,-9.878879196102088e-08,-9.878879196102077e-08
