potential,current,current_filtered_50Hz,basecurrent_4,basecurrent_3
-226.5,-2.7207536761864435e-08,-2.732889504276642e-08,1.9574760422237943e-09,-1.8296383107113173e-08
-227.0,-2.8599106701108617e-08,-2.77704531789894e-08,1.9779870145190906e-09,-1.8199520335842836e-08
-227.5,-2.889315631705399e-08,-2.7648829611958623e-08,1.998568488331612e-09,-1.810271222457176e-08
-228.0,-2.9340588570506007e-08,-2.7773023728727598e-08,2.0192203783926268e-09,-1.8005958763166646e-08
-228.5,-3.043095633557912e-08,-2.8040255427174538e-08,2.039942599463013e-09,-1.790925994149421e-08
-229.0,-3.017823261160444e-08,-2.7907118110848016e-08,2.0607350663332554e-09,-1.7812615749421153e-08
-229.5,-3.0042334005316177e-08,-2.8227367054103088e-08,2.0815976938234502e-09,-1.7716026176814183e-08
-230.0,-2.982855198723697e-08,-2.815227679535677e-08,2.102530396783299e-09,-1.7619491213540012e-08
-230.5,-2.956947043372835e-08,-2.8278943176152403e-08,2.123533090092116e-09,-1.7523010849465345e-08
-231.0,-2.892653492210725e-08,-2.847677283397253e-08,2.14460568865882e-09,-1.7426585074456887e-08
-231.5,-2.8175516308408933e-08,-2.8275470433854187e-08,2.1657481074219435e-09,-1.7330213878381348e-08
-232.0,-2.815405863373184e-08,-2.88986910250614e-08,2.1869602613496237e-09,-1.7233897251105426e-08
-232.5,-2.6886466370399762e-08,-2.8283780583498405e-08,2.2082420654396074e-09,-1.713763518249584e-08
-233.0,-2.7581853975675965e-08,-2.9189746384784718e-08,2.2295934347192516e-09,-1.704142766241929e-08
-233.5,-2.628088310729064e-08,-2.8494339295992083e-08,2.2510142842455216e-09,-1.6945274680742488e-08
-234.0,-2.70470015661321e-08,-2.922178311148272e-08,2.2725045291049896e-09,-1.684917622733214e-08
-234.5,-2.7069253969500928e-08,-2.885737428759073e-08,2.2940640844138393e-09,-1.6753132292054945e-08
-235.0,-2.7416550407793172e-08,-2.9247734906542302e-08,2.315692865317861e-09,-1.665714286477762e-08
-235.5,-2.780596746674785e-08,-2.915757039437542e-08,2.337390786992456e-09,-1.6561207935366865e-08
-236.0,-2.890825616219713e-08,-2.938219506943221e-08,2.359157764642631e-09,-1.6465327493689395e-08
-236.5,-2.9583775550179742e-08,-2.9422785691077e-08,2.380993713503006e-09,-1.6369501529611906e-08
-237.0,-3.030697865966701e-08,-2.947557850478944e-08,2.402898548837805e-09,-1.627373003300112e-08
-237.5,-3.1042897428222184e-08,-2.9695769611947416e-08,2.424872185940865e-09,-1.6178012993723733e-08
-238.0,-3.1208200996105e-08,-2.9577881277466398e-08,2.446914540135626e-09,-1.6082350401646457e-08
-238.5,-3.2080813099640176e-08,-2.988871486219176e-08,2.469025526775146e-09,-1.598674224663599e-08
-239.0,-3.203312937813553e-08,-2.9783105930959344e-08,2.4912050612420825e-09,-1.589118851855905e-08
-239.5,-3.1890872942313304e-08,-3.004841782219447e-08,2.5134530589487066e-09,-1.5795689207282334e-08
-240.0,-3.168980658330201e-08,-2.9971537739316045e-08,2.5357694353368965e-09,-1.5700244302672563e-08
-240.5,-3.146171944877141e-08,-3.022065251178634e-08,2.558154105878141e-09,-1.560485379459643e-08
-241.0,-3.054619199588202e-08,-3.020610928495939e-08,2.5806069860735365e-09,-1.5509517672920656e-08
-241.5,-3.0283136798914684e-08,-3.025734240276164e-08,2.603127991453787e-09,-1.5414235927511937e-08
-242.0,-2.9969218965675706e-08,-3.061892894766469e-08,2.625717037579208e-09,-1.531900854823698e-08
-242.5,-2.878427848628503e-08,-3.021054357506257e-08,2.648374040039721e-09,-1.5223835524962494e-08
-243.0,-2.934138329919775e-08,-3.095832955694353e-08,2.6710989144548568e-09,-1.5128716847555188e-08
-243.5,-2.8164390106724512e-08,-3.037973420669405e-08,2.693891576473757e-09,-1.503365250588177e-08
-244.0,-2.885580406854201e-08,-3.1031138147259986e-08,2.716751941775169e-09,-1.4938642489808942e-08
-244.5,-2.8930508565565968e-08,-3.0727679476296535e-08,2.7396799260674544e-09,-1.484368678920342e-08
-245.0,-2.920151104945076e-08,-3.1044311036003215e-08,2.762675445088575e-09,-1.4748785393931905e-08
-245.5,-2.9675169349730332e-08,-3.1025886670726665e-08,2.785738414606108e-09,-1.4653938293861098e-08
-246.0,-3.068368005955379e-08,-3.110214343255608e-08,2.8088687504172386e-09,-1.4559145478857717e-08
-246.5,-3.139814115343187e-08,-3.1339676369081535e-08,2.832066368348757e-09,-1.4464406938788466e-08
-247.0,-3.181696317398109e-08,-3.1143586815617817e-08,2.8553311842570687e-09,-1.436972266352005e-08
-247.5,-3.3104423654606784e-08,-3.162902868918333e-08,2.878663114028179e-09,-1.4275092642919186e-08
-248.0,-3.3031308614966313e-08,-3.1326876276629916e-08,2.9020620735777105e-09,-1.4180516866852556e-08
-248.5,-3.3894383974200557e-08,-3.169465199486294e-08,2.9255279788508902e-09,-1.4085995325186893e-08
-249.0,-3.38411371518537e-08,-3.1666936106406814e-08,2.949060745822556e-09,-1.3991528007788884e-08
-249.5,-3.3421520402612725e-08,-3.1738770403681136e-08,2.972660290497151e-09,-1.3897114904525254e-08
-250.0,-3.37513328096866e-08,-3.18615286827529e-08,2.9963265289087298e-09,-1.3802756005262698e-08
-250.5,-3.3294363811933656e-08,-3.1983507334657604e-08,3.020059377120957e-09,-1.3708451299867935e-08
-251.0,-3.229697930379462e-08,-3.1972569365120774e-08,3.0438587512271033e-09,-1.3614200778207659e-08
-251.5,-3.232558953669741e-08,-3.213041738561636e-08,3.0677245673500484e-09,-1.3520004430148582e-08
-252.0,-3.158251820991653e-08,-3.231177855451318e-08,3.0916567416422852e-09,-1.3425862245557412e-08
-252.5,-3.0492945173535166e-08,-3.207754959167454e-08,3.1156551902859066e-09,-1.3331774214300848e-08
-253.0,-3.115574890244988e-08,-3.2667723324978364e-08,3.1397198294926205e-09,-1.3237740326245618e-08
-253.5,-3.010511757196397e-08,-3.2177886221277665e-08,3.1638505755037457e-09,-1.3143760571258413e-08
-254.0,-3.0450824552872714e-08,-3.275692498459979e-08,3.188047344590204e-09,-1.3049834939205935e-08
-254.5,-3.0422214319969927e-08,-3.2465599504143e-08,3.2123100530525277e-09,-1.2955963419954904e-08
-255.0,-3.095468254343858e-08,-3.280781826470349e-08,3.236638617220861e-09,-1.2862146003372018e-08
-255.5,-3.1658017435632234e-08,-3.273355853381624e-08,3.261032953454952e-09,-1.2768382679323992e-08
-256.0,-3.2660965044613486e-08,-3.2927646890602484e-08,3.2854929781441645e-09,-1.2674673437677525e-08
-256.5,-3.2874747062692684e-08,-3.299875582150017e-08,3.310018607707461e-09,-1.2581018268299332e-08
-257.0,-3.3544703349833086e-08,-3.296029925083978e-08,3.3346097585934212e-09,-1.248741716105611e-08
-257.5,-3.484646894691017e-08,-3.3265142236864326e-08,3.359266347280231e-09,-1.2393870105814575e-08
-258.0,-3.474235948829169e-08,-3.307042802040066e-08,3.383988290275685e-09,-1.2300377092441432e-08
-258.5,-3.533204817756592e-08,-3.338352921407917e-08,3.408775504117184e-09,-1.2206938110803382e-08
-259.0,-3.554662492433686e-08,-3.3379426339519486e-08,3.4336279053717428e-09,-1.2113553150767145e-08
-259.5,-3.5405163217206387e-08,-3.3462827821103007e-08,3.458545410635981e-09,-1.2020222202199426e-08
-260.0,-3.5464767869087206e-08,-3.3602207223014565e-08,3.4835279365361305e-09,-1.1926945254966913e-08
-260.5,-3.4994288483574605e-08,-3.3671392051374563e-08,3.508575399728023e-09,-1.1833722298936333e-08
-261.0,-3.424565405595152e-08,-3.36878259527161e-08,3.5336877168971142e-09,-1.1740553323974378e-08
-261.5,-3.3799811259883e-08,-3.3860397485391904e-08,3.5588648047584534e-09,-1.1647438319947776e-08
-262.0,-3.298680380822864e-08,-3.3910883048994064e-08,3.584106580056707e-09,-1.1554377276723212e-08
-262.5,-3.264824938554556e-08,-3.389510337067544e-08,3.609412959566149e-09,-1.1461370184167407e-08
-263.0,-3.264904411423732e-08,-3.421819051167436e-08,3.634783860090661e-09,-1.1368417032147068e-08
-263.5,-3.1574570922999096e-08,-3.3946211710288004e-08,3.6602191984637343e-09,-1.1275517810528887e-08
-264.0,-3.2143596666287985e-08,-3.442685894266864e-08,3.685718891548469e-09,-1.1182672509179585e-08
-264.5,-3.2320821164546944e-08,-3.4122176657630566e-08,3.711282856237572e-09,-1.1089881117965869e-08
-265.0,-3.2871568147925714e-08,-3.4601675123590736e-08,3.73691100945336e-09,-1.0997143626754444e-08
-265.5,-3.310601311199026e-08,-3.4333448833351967e-08,3.762603268147763e-09,-1.0904460025412005e-08
-266.0,-3.4347379328494784e-08,-3.467840577931034e-08,3.788359549302312e-09,-1.081183030380529e-08
-266.5,-3.454367731535561e-08,-3.464736903941491e-08,3.814179769928151e-09,-1.0719254451800975e-08
-267.0,-3.5185023369593236e-08,-3.45894414973378e-08,3.840063847066032e-09,-1.0626732459265777e-08
-267.5,-3.651460447088136e-08,-3.5036158357940004e-08,3.8660116977863175e-09,-1.0534264316066405e-08
-268.0,-3.6243601986996564e-08,-3.4626364756266967e-08,3.892023239188977e-09,-1.0441850012069565e-08
-268.5,-3.746907362966621e-08,-3.5233746747413285e-08,3.918098388403588e-09,-1.0349489537141969e-08
-269.0,-3.7235423394293395e-08,-3.4886978542951335e-08,3.944237062589337e-09,-1.0257182881150312e-08
-269.5,-3.706614618295186e-08,-3.525941793450384e-08,3.970439178935022e-09,-1.0164930033961312e-08
-270.0,-3.681739610243592e-08,-3.509891288928902e-08,3.99670465465905e-09,-1.0072730985441671e-08
-270.5,-3.664970834847789e-08,-3.5360307340947506e-08,4.0230334070094265e-09,-9.980585725458095e-09
-271.0,-3.568808663146734e-08,-3.5276089143523185e-08,4.049425353263783e-09,-9.888494243877304e-09
-271.5,-3.543854182225964e-08,-3.547126343006733e-08,4.075880410729345e-09,-9.796456530565983e-09
-272.0,-3.4861568792053315e-08,-3.557744100723995e-08,4.102398496742956e-09,-9.704472575390861e-09
-272.5,-3.4089092503677896e-08,-3.5537419548648976e-08,4.128979528671061e-09,-9.612542368218637e-09
-273.0,-3.420591762136431e-08,-3.577267321488885e-08,4.155623423909719e-09,-9.520665898916004e-09
-273.5,-3.369490707257276e-08,-3.577527059024372e-08,4.1823300998845976e-09,-9.428843157349688e-09
-274.0,-3.3487482884027504e-08,-3.5743950048650756e-08,4.209099474050971e-09,-9.337074133386384e-09
-274.5,-3.4166975915468835e-08,-3.6116728262423715e-08,4.235931463893721e-09,-9.245358816892805e-09
-275.0,-3.402630893703012e-08,-3.5817088277099137e-08,4.262825986927344e-09,-9.153697197735662e-09
-275.5,-3.516515515229962e-08,-3.625655999074524e-08,4.289782960695938e-09,-9.062089265781651e-09
-276.0,-3.5457615310861514e-08,-3.6087108723050265e-08,4.3168023027732145e-09,-8.970535010897491e-09
-276.5,-3.6153002916137733e-08,-3.630732322873554e-08,4.34388393076249e-09,-8.879034422949875e-09
-277.0,-3.7259265255045715e-08,-3.625363183157855e-08,4.371027762296694e-09,-8.78758749180553e-09
-277.5,-3.787200107638054e-08,-3.6532654205256295e-08,4.3982337150383635e-09,-8.696194207331136e-09
-278.0,-3.777583890467948e-08,-3.631829685995344e-08,4.425501706679643e-09,-8.604854559393432e-09
-278.5,-3.905535209838773e-08,-3.675578840005133e-08,4.452831654942286e-09,-8.513568537859106e-09
-279.0,-3.884395426638377e-08,-3.6517257486356645e-08,4.480223477577654e-09,-8.422336132594864e-09
-279.5,-3.871123457486247e-08,-3.682339247437013e-08,4.5076770923667204e-09,-8.331157333467412e-09
-280.0,-3.842831116060151e-08,-3.675795109056866e-08,4.535192417120067e-09,-8.240032130343465e-09
-280.5,-3.801187332612753e-08,-3.69302139238622e-08,4.562769369677878e-09,-8.148960513089728e-09
-281.0,-3.757238835959296e-08,-3.6939114155826905e-08,4.5904078679099535e-09,-8.057942471572908e-09
-281.5,-3.7283901844489793e-08,-3.7079184411814055e-08,4.618107829715701e-09,-7.966977995659705e-09
-282.0,-3.625234400260576e-08,-3.71795572796323e-08,4.645869173024134e-09,-7.876067075216839e-09
-282.5,-3.566821841417373e-08,-3.7128101223787245e-08,4.673691815793878e-09,-7.785209700111003e-09
-283.0,-3.602266741069168e-08,-3.7430403317727416e-08,4.701575676013164e-09,-7.694405860208918e-09
-283.5,-3.5101576856960083e-08,-3.722933027729781e-08,4.729520671699834e-09,-7.603655545377276e-09
-284.0,-3.512382926032892e-08,-3.755266309485728e-08,4.7575267209013395e-09,-7.512958745482798e-09
-284.5,-3.550927267582488e-08,-3.743356733363207e-08,4.785593741694739e-09,-7.42231545039219e-09
-285.0,-3.6055251287053184e-08,-3.769043908386745e-08,4.8137216521867e-09,-7.331725649972152e-09
-285.5,-3.6315922297945296e-08,-3.7583802062208876e-08,4.841910370513498e-09,-7.241189334089391e-09
-286.0,-3.7206018432698855e-08,-3.78603716310641e-08,4.870159814841021e-09,-7.150706492610613e-09
-286.5,-3.774881812916018e-08,-3.778812343646245e-08,4.898469903364762e-09,-7.060277115402532e-09
-287.0,-3.881534403348097e-08,-3.788161073164938e-08,4.926840554309823e-09,-6.969901192331854e-09
-287.5,-3.947258466155346e-08,-3.811972419220741e-08,4.955271685930915e-09,-6.879578713265273e-09
-288.0,-3.9428874583507526e-08,-3.791118477922163e-08,4.983763216512363e-09,-6.789309668069515e-09
-288.5,-4.061937816374041e-08,-3.828203486020001e-08,5.012315064368091e-09,-6.699094046611273e-09
-289.0,-4.033566002078772e-08,-3.8175397542599334e-08,5.040927147841639e-09,-6.608931838757268e-09
-289.5,-4.00535313352185e-08,-3.82601085925832e-08,5.069599385306152e-09,-6.518823034374192e-09
-290.0,-4.043341164987226e-08,-3.842616452976636e-08,5.09833169516439e-09,-6.428767623328766e-09
-290.5,-3.958543613578114e-08,-3.842699832877206e-08,5.127123995848712e-09,-6.3387655954876895e-09
-291.0,-3.8859848840218636e-08,-3.8460420475748486e-08,5.155976205821095e-09,-6.248816940717669e-09
-291.5,-3.886541194106085e-08,-3.872173087067666e-08,5.184888243573117e-09,-6.158921648885412e-09
-292.0,-3.7786965106363904e-08,-3.8539773311466935e-08,5.2138600276259726e-09,-6.0690797098576174e-09
-292.5,-3.747940510265888e-08,-3.882255111545612e-08,5.242891476530459e-09,-5.979291113501012e-09
-293.0,-3.706932509771884e-08,-3.8792023964127554e-08,5.2719825088669835e-09,-5.88955584968229e-09
-293.5,-3.661950865819161e-08,-3.883656745837895e-08,5.301133043245566e-09,-5.799873908268157e-09
-294.0,-3.684203269187999e-08,-3.9033621124160345e-08,5.33034299830583e-09,-5.710245279125326e-09
-294.5,-3.705899362472616e-08,-3.8996707878751894e-08,5.359612292717008e-09,-5.620669952120498e-09
-295.0,-3.7531062467622254e-08,-3.9127259455267725e-08,5.3889408451779445e-09,-5.531147917120386e-09
-295.5,-3.802141007042846e-08,-3.924686990510916e-08,5.418328574417095e-09,-5.44167916399169e-09
-296.0,-3.844023209097768e-08,-3.911463807800923e-08,5.447775399192518e-09,-5.3522636826011295e-09
-296.5,-3.9445563886034153e-08,-3.949996732859197e-08,5.477281238291879e-09,-5.262901462815405e-09
-297.0,-3.985008079013198e-08,-3.917615636182451e-08,5.50684601053246e-09,-5.173592494501216e-09
-297.5,-4.117568824796138e-08,-3.966088814144246e-08,5.536469634761148e-09,-5.084336767525282e-09
-298.0,-4.108429444841081e-08,-3.9425852892336806e-08,5.566152029854439e-09,-4.9951342717542976e-09
-298.5,-4.1631862517022586e-08,-3.967982349865379e-08,5.595893114718437e-09,-4.905984997054975e-09
-299.0,-4.205465818103053e-08,-3.96694920213324e-08,5.6256928082888526e-09,-4.816888933294022e-09
-299.5,-4.1772529495461326e-08,-3.978485900866336e-08,5.6555510295310116e-09,-4.72784607033815e-09
-300.0,-4.1430001429319554e-08,-3.973425129094951e-08,5.685467697439845e-09,-4.6388563980540675e-09
-300.5,-4.1306818482099193e-08,-4.003260189070375e-08,5.7154427310398895e-09,-4.549919906308467e-09
-301.0,-4.032373909041155e-08,-3.984862986509105e-08,5.745476049385295e-09,-4.461036584968068e-09
-301.5,-4.0311023431343654e-08,-4.0110520454276535e-08,5.7755675715598185e-09,-4.372206423899571e-09
-302.0,-3.9504373809223234e-08,-4.01722026757059e-08,5.805717216676826e-09,-4.28342941296969e-09
-302.5,-3.840923767199965e-08,-4.0030658294549454e-08,5.835924903879292e-09,-4.19470554204513e-09
-303.0,-3.87620972111341e-08,-4.044588354238109e-08,5.866190552339798e-09,-4.106034800992592e-09
-303.5,-3.807386216408358e-08,-4.014473877474466e-08,5.896514081260541e-09,-4.017417179678796e-09
-304.0,-3.83059229420729e-08,-4.050946432256e-08,5.926895409873318e-09,-3.928852667970428e-09
-304.5,-3.849506837070803e-08,-4.043563807267027e-08,5.957334457439541e-09,-3.8403412557342215e-09
-305.0,-3.87620972111341e-08,-4.054624106783837e-08,5.987831143250224e-09,-3.751882932836857e-09
-305.5,-3.943602714173322e-08,-4.069001225410519e-08,6.018385386626e-09,-3.6634776891450605e-09
-306.0,-4.011869908794154e-08,-4.0600166001283625e-08,6.048997106917102e-09,-3.5751255145255323e-09
-306.5,-4.089355956239218e-08,-4.0923549860820594e-08,6.079666223503375e-09,-3.486826398844979e-09
-307.0,-4.124244545806791e-08,-4.05807671083588e-08,6.110392655794274e-09,-3.3985803319701135e-09
-307.5,-4.258792113319092e-08,-4.1151097791164464e-08,6.141176323228859e-09,-3.3103873037676296e-09
-308.0,-4.226208236957578e-08,-4.066641403427207e-08,6.172017145275802e-09,-3.222247304104247e-09
-308.5,-4.324595648995517e-08,-4.1246678072307936e-08,6.202915041433383e-09,-3.1341603228466656e-09
-309.0,-4.324993013341389e-08,-4.096939770377593e-08,6.233869931229492e-09,-3.046126349861599e-09
-309.5,-4.3408875871762734e-08,-4.121165008038746e-08,6.264881734221624e-09,-2.95814537501576e-09
-310.0,-4.3039327030101666e-08,-4.122771318835504e-08,6.295950369996887e-09,-2.8702173881758287e-09
-310.5,-4.223824050882345e-08,-4.1227738521853134e-08,6.3270757581719955e-09,-2.7823423792085387e-09
-311.0,-4.1894917713989934e-08,-4.136498540563129e-08,6.3582578183932725e-09,-2.694520337980583e-09
-311.5,-4.1456227476147124e-08,-4.1360257583930287e-08,6.3894964703366486e-09,-2.6067512543586817e-09
-312.0,-4.085938622864719e-08,-4.155639369610494e-08,6.420791633707671e-09,-2.5190351182095347e-09
-312.5,-4.025380296553806e-08,-4.1489531669972564e-08,6.452143228241483e-09,-2.4313719193998353e-09
-313.0,-4.0091678312422235e-08,-4.1716375893030514e-08,6.483551173702848e-09,-2.3437616477963167e-09
-313.5,-3.942410621135706e-08,-4.1605126944263086e-08,6.515015389886129e-09,-2.2562042932656656e-09
-314.0,-3.959576760877382e-08,-4.172892659840343e-08,6.5465357966153075e-09,-2.1686998456745954e-09
-314.5,-3.9763455362731854e-08,-4.177693425731886e-08,6.578112313743966e-09,-2.081248294889819e-09
-315.0,-3.972689784291162e-08,-4.179080597221308e-08,6.609744861155296e-09,-1.993849630778037e-09
-315.5,-4.072905072320112e-08,-4.195195661251498e-08,6.641433358762106e-09,-1.9065038432059553e-09
-316.0,-4.163980980394003e-08,-4.196674047989777e-08,6.673177726506803e-09,-1.8192109220402943e-09
-316.5,-4.1952138179795516e-08,-4.209581050664831e-08,6.704977884361408e-09,-1.7319708571477405e-09
-317.0,-4.254023741168627e-08,-4.2073716727891337e-08,6.736833752327548e-09,-1.6447836383950073e-09
-317.5,-4.3696567658174155e-08,-4.224706579673053e-08,6.768745250436464e-09,-1.5576492556488144e-09
-318.0,-4.404068518169941e-08,-4.218586245411905e-08,6.800712298749001e-09,-1.4705676987758553e-09
-318.5,-4.437129231746503e-08,-4.236064852886868e-08,6.832734817355614e-09,-1.3835389576428433e-09
-319.0,-4.448732270645969e-08,-4.242776579159212e-08,6.8648127263763665e-09,-1.2965630221164848e-09
-319.5,-4.453262224188912e-08,-4.2425564729578494e-08,6.8969459459609315e-09,-1.20963988206348e-09
-320.0,-4.462481077013143e-08,-4.2640386026637255e-08,6.929134396288591e-09,-1.1227695273505488e-09
-320.5,-4.376332486828066e-08,-4.2512768966931954e-08,6.9613779975682346e-09,-1.0359519478443844e-09
-321.0,-4.327456672285797e-08,-4.274864306560588e-08,6.9936766700383634e-09,-9.491871334117002e-10
-321.5,-4.258633167580743e-08,-4.259450249413945e-08,7.0260303339670825e-09,-8.624750739192093e-10
-322.0,-4.213651523628019e-08,-4.295092892924836e-08,7.0584389096521095e-09,-7.758157592336185e-10
-322.5,-4.13409918158442e-08,-4.2625748332072093e-08,7.0909023174207685e-09,-6.89209179221621e-10
