potential,current,current_filtered_50Hz
-335.4375,-5.634864843074262e-08,-5.710129984361381e-08
-335.9375,-5.613645587004693e-08,-5.7025549741722237e-08
-336.4375,-5.5799490904747357e-08,-5.7037975205705954e-08
-336.9375,-5.565485028284991e-08,-5.7067519188984877e-08
-337.4375,-5.582571695157491e-08,-5.6934219239727985e-08
-337.9375,-5.621910765398833e-08,-5.7123689612608505e-08
-338.4375,-5.597035757347237e-08,-5.680817177639756e-08
-338.9375,-5.6728528745396385e-08,-5.7084510879916454e-08
-339.4375,-5.680561742849557e-08,-5.677435185991149e-08
-339.9375,-5.729517030261004e-08,-5.6976234649756613e-08
-340.4375,-5.753994673966727e-08,-5.683129767568188e-08
-340.9375,-5.801598922602207e-08,-5.691305247192247e-08
-341.4375,-5.8166987677453483e-08,-5.679627533760664e-08
-341.9375,-5.810579356818918e-08,-5.692175122925442e-08
-342.4375,-5.776962333158134e-08,-5.6659641740175414e-08
-342.9375,-5.801042612517986e-08,-5.690100686851993e-08
-343.4375,-5.7242718208954916e-08,-5.6656407669489404e-08
-343.9375,-5.7175166270156646e-08,-5.676792646079515e-08
-344.4375,-5.696694735291966e-08,-5.676696593374148e-08
-344.9375,-5.613725059873866e-08,-5.664931475887003e-08
-345.4375,-5.594174734056958e-08,-5.671616242960277e-08
-345.9375,-5.565167136808293e-08,-5.666796123797386e-08
-346.4375,-5.5307553844557667e-08,-5.655423056003875e-08
-346.9375,-5.5491136172350586e-08,-5.670671351148984e-08
-347.4375,-5.517483415303637e-08,-5.650799108947547e-08
-347.9375,-5.5614319119570946e-08,-5.6654134926425566e-08
-348.4375,-5.597194703085586e-08,-5.6509995959655986e-08
-348.9375,-5.613248222658818e-08,-5.6588525386146295e-08
-349.4375,-5.6385205950562874e-08,-5.6463344428772615e-08
-349.9375,-5.711794580435106e-08,-5.652901500468424e-08
-350.4375,-5.7131456192110716e-08,-5.6468632721641554e-08
-350.9375,-5.7319806892054116e-08,-5.6451032052338196e-08
-351.4375,-5.788883263534299e-08,-5.645007661593848e-08
-351.9375,-5.7706839764933564e-08,-5.6459750312692625e-08
-352.4375,-5.73341120085055e-08,-5.62813622160836e-08
-352.9375,-5.763054581052611e-08,-5.655612818294057e-08
-353.4375,-5.685568533607546e-08,-5.614528685034615e-08
-353.9375,-5.700112068666465e-08,-5.654903508416697e-08
-354.4375,-5.6232618041747966e-08,-5.61902677065342e-08
-354.9375,-5.5981483775156784e-08,-5.636698671591948e-08
-355.4375,-5.550226237403501e-08,-5.628200093708362e-08
-355.9375,-5.507310888049312e-08,-5.620291246661637e-08
-356.4375,-5.511761368723079e-08,-5.630485967665361e-08
-356.9375,-5.487124779279007e-08,-5.6170013227477554e-08
-357.4375,-5.506198267880869e-08,-5.6285775067415177e-08
-357.9375,-5.523602826230068e-08,-5.613489991922047e-08
-358.4375,-5.550385183141849e-08,-5.6247891661955444e-08
-358.9375,-5.558570888666816e-08,-5.606778609889086e-08
-359.4375,-5.626043354595902e-08,-5.618746850883498e-08
-359.9375,-5.64416316876767e-08,-5.6083480279722547e-08
-360.4375,-5.6823896188405684e-08,-5.611549173276724e-08
-360.9375,-5.7316627977287126e-08,-5.610662750014534e-08
-361.4375,-5.7253844410639324e-08,-5.60595374591489e-08
-361.9375,-5.715052968071258e-08,-5.6042306360154424e-08
-362.4375,-5.722523417773653e-08,-5.601666769925152e-08
-362.9375,-5.7028141462183966e-08,-5.601876935036162e-08
-363.4375,-5.671581308632847e-08,-5.5955745274763555e-08
-363.9375,-5.652905184376857e-08,-5.6035758273158406e-08
-364.4375,-5.587022175831258e-08,-5.591625930861267e-08
-364.9375,-5.55650459406828e-08,-5.596239436959235e-08
-365.4375,-5.522172314584928e-08,-5.592628618373962e-08
-365.9375,-5.478780128015691e-08,-5.586130269316693e-08
-366.4375,-5.4706738953599013e-08,-5.5896045844593166e-08
-366.9375,-5.4546998486558414e-08,-5.5864884315025166e-08
-367.4375,-5.45557405021676e-08,-5.5783152946566875e-08
-367.9375,-5.496184686364892e-08,-5.592416197109554e-08
-368.4375,-5.490224221176809e-08,-5.5685714503633424e-08
-368.9375,-5.5503057102726745e-08,-5.590766580242774e-08
-369.4375,-5.572399167903165e-08,-5.567720029760978e-08
-369.9375,-5.6288249050170063e-08,-5.5796888334258164e-08
-370.4375,-5.640825308262345e-08,-5.572006880545597e-08
-370.9375,-5.655845680536312e-08,-5.5690437384807506e-08
-371.4375,-5.7038472935176634e-08,-5.5738472102742923e-08
-371.9375,-5.702575727610874e-08,-5.5631160424102e-08
-372.4375,-5.684058549093233e-08,-5.5713144400417114e-08
-372.9375,-5.652189928554287e-08,-5.556343296390717e-08
-373.4375,-5.645434734674462e-08,-5.569554730573261e-08
-373.9375,-5.58757848591548e-08,-5.549977325681295e-08
-374.4375,-5.568028160098572e-08,-5.5692266237636806e-08
-374.9375,-5.507708252395184e-08,-5.5469716225221285e-08
-375.4375,-5.495469430542321e-08,-5.5649545725088105e-08
-375.9375,-5.4457988873083055e-08,-5.544873637504679e-08
-376.4375,-5.431016933641863e-08,-5.558884460137718e-08
-376.9375,-5.412022917909175e-08,-5.5441453255338163e-08
-377.4375,-5.445401522962433e-08,-5.5538385641118554e-08
-377.9375,-5.453348809879876e-08,-5.5458873636424025e-08
-378.4375,-5.462885554180808e-08,-5.543769956449001e-08
-378.9375,-5.497694670879204e-08,-5.5468928066986405e-08
-379.4375,-5.5361595395596266e-08,-5.533766073397281e-08
-379.9375,-5.5907574006824574e-08,-5.544940928598283e-08
-380.4375,-5.592028966589248e-08,-5.532546993902419e-08
-380.9375,-5.639633215224729e-08,-5.541964230513194e-08
-381.4375,-5.672534983062941e-08,-5.5292638953630616e-08
-381.9375,-5.668005029519999e-08,-5.5433284265158624e-08
-382.4375,-5.624056532866541e-08,-5.516314751544164e-08
-382.9375,-5.651156781255021e-08,-5.546565338473127e-08
-383.4375,-5.578598051698769e-08,-5.512099219503849e-08
-383.875,-5.58900899756062e-08,-5.538003291100832e-08
-384.375,-5.532742206185128e-08,-5.522381415403513e-08
-384.875,-5.469640748060633e-08,-5.52166676325397e-08
-385.375,-5.45215671684226e-08,-5.526703340607685e-08
-385.875,-5.4141686853768846e-08,-5.51648512599494e-08
-386.375,-5.4034398480383374e-08,-5.51910283785658e-08
-386.875,-5.396525708420162e-08,-5.516906488103276e-08
-387.375,-5.380154297370231e-08,-5.51513423913525e-08
-387.875,-5.409638731833942e-08,-5.5096310376733843e-08
-388.375,-5.456448251777679e-08,-5.5180432208348017e-08
-388.875,-5.448580437729411e-08,-5.502678948102978e-08
-389.375,-5.514701864882532e-08,-5.5150915498977115e-08
-389.875,-5.559683508835257e-08,-5.5038826619896825e-08
-390.375,-5.573273369464084e-08,-5.50370323665914e-08
-390.875,-5.59441315266448e-08,-5.508344110481039e-08
-391.375,-5.614360842827261e-08,-5.49150573134545e-08
-391.875,-5.644798951721066e-08,-5.510819174685887e-08
-392.375,-5.603711478357889e-08,-5.48636265635033e-08
-392.875,-5.6183344862859835e-08,-5.505360657524996e-08
-393.375,-5.5602398189194786e-08,-5.4889806318260085e-08
-393.875,-5.5212981130240094e-08,-5.493953894533991e-08
-394.375,-5.5054830120582986e-08,-5.4907813122976427e-08
-394.875,-5.452792499795655e-08,-5.4871626258763546e-08
-395.375,-5.398750948757047e-08,-5.488662339688734e-08
-395.875,-5.378564839986743e-08,-5.4820431959177945e-08
-396.375,-5.3723659561911366e-08,-5.491186690821218e-08
-396.875,-5.3470141109244946e-08,-5.4724219169144646e-08
-397.375,-5.3817437547537187e-08,-5.4938139693168804e-08
-397.875,-5.3610013358991935e-08,-5.467228617157638e-08
-398.375,-5.4132944838159656e-08,-5.485955883888503e-08
-398.875,-5.4298248406042456e-08,-5.4701417322384034e-08
-399.375,-5.465905523209435e-08,-5.4762645688185584e-08
-399.875,-5.519152345556301e-08,-5.470672733017591e-08
-400.375,-5.549272562973408e-08,-5.471893292463634e-08
-400.875,-5.552292532002036e-08,-5.468834773316564e-08
-401.375,-5.588611633214748e-08,-5.46467307792774e-08
-401.875,-5.608877214854226e-08,-5.4718944052757345e-08
-402.375,-5.567789741491048e-08,-5.45496171323992e-08
-402.875,-5.5822538036807944e-08,-5.473521611699779e-08
-403.375,-5.535364810867883e-08,-5.4524591711161887e-08
-403.875,-5.501270949992055e-08,-5.465189011205758e-08
-404.375,-5.4528719726648295e-08,-5.4552971021085005e-08
-404.875,-5.421877553686804e-08,-5.453749850884721e-08
-405.375,-5.383333212137208e-08,-5.4562332761231033e-08
-405.875,-5.3321526843888775e-08,-5.448722489926642e-08
-406.375,-5.3342984518565884e-08,-5.4527288027223866e-08
-406.875,-5.330404281267041e-08,-5.4468487879278686e-08
-407.375,-5.3191191338442715e-08,-5.447310252000614e-08
-407.875,-5.33739789375439e-08,-5.443285481708776e-08
-408.375,-5.375703816696463e-08,-5.442414220276953e-08
-408.875,-5.3954130882517205e-08,-5.443993947101838e-08
-409.375,-5.4298248406042456e-08,-5.436644801122442e-08
-409.875,-5.500237802692788e-08,-5.4483264084135336e-08
-410.375,-5.510251384208765e-08,-5.4290232093492055e-08
-410.875,-5.540371601625872e-08,-5.444734182632977e-08
-411.375,-5.5319474774933827e-08,-5.4261310265979395e-08
-411.875,-5.5619087491721414e-08,-5.4319507134214956e-08
-412.375,-5.563100842209756e-08,-5.433563444679532e-08
-412.875,-5.520423911463092e-08,-5.418633929084081e-08
-413.375,-5.5157350121817997e-08,-5.441560548460502e-08
-413.875,-5.451282515281341e-08,-5.408096161344408e-08
-414.375,-5.4494546392903294e-08,-5.441552278641615e-08
-414.875,-5.354881924972764e-08,-5.4017040494844323e-08
-415.375,-5.3518619559441345e-08,-5.439586829056619e-08
-415.875,-5.302350358448469e-08,-5.3990590120120606e-08
-416.375,-5.329450606836947e-08,-5.4392716563376726e-08
-416.875,-5.267700187488419e-08,-5.397265497787225e-08
-417.375,-5.3157018004697714e-08,-5.431480260684653e-08
-417.875,-5.303621924355259e-08,-5.400440409994921e-08
-418.375,-5.341133118605588e-08,-5.415723125917328e-08
-418.875,-5.3595708242540544e-08,-5.406605706190208e-08
-419.375,-5.39612834407429e-08,-5.406776762811897e-08
-419.875,-5.4536667013565746e-08,-5.402167203552893e-08
-420.375,-5.47568068611789e-08,-5.409667448167996e-08
-420.875,-5.467256561985401e-08,-5.390650293651938e-08
-421.375,-5.539100035719081e-08,-5.410844188374208e-08
-421.875,-5.525828066566952e-08,-5.389771159367611e-08
-422.375,-5.52884803559558e-08,-5.4038786867923086e-08
-422.875,-5.505800903534996e-08,-5.392671183818742e-08
-423.375,-5.46813076354632e-08,-5.3996454256844327e-08
-423.875,-5.430142732080944e-08,-5.385147140407488e-08
-424.375,-5.414645522591931e-08,-5.400264352081221e-08
-424.875,-5.3227748858262954e-08,-5.376605958472782e-08
-425.375,-5.313556033002063e-08,-5.3977476927073564e-08
-425.875,-5.282561614024037e-08,-5.3759375326772204e-08
-426.375,-5.271753303816316e-08,-5.3928140968017545e-08
-426.875,-5.246957768633894e-08,-5.375537987873169e-08
-427.375,-5.274614327106594e-08,-5.3883154043913334e-08
-427.875,-5.268415443310988e-08,-5.3730171593932465e-08
-428.375,-5.304178234439481e-08,-5.383751172158117e-08
-428.875,-5.3338216146415416e-08,-5.371244238997696e-08
-429.375,-5.3760217081731605e-08,-5.382827559920372e-08
-429.875,-5.4029630108232906e-08,-5.366609683542356e-08
-430.375,-5.4626471355732844e-08,-5.3825554428076514e-08
-430.875,-5.456766143254376e-08,-5.36226144661725e-08
-431.375,-5.489667911092589e-08,-5.374187715479065e-08
-431.875,-5.494277337504705e-08,-5.3644447691020557e-08
-432.375,-5.48950896535424e-08,-5.365371311381092e-08
-432.875,-5.471389151182471e-08,-5.364786884149016e-08
-433.375,-5.433401119717096e-08,-5.367390094604655e-08
-433.875,-5.4056650883752216e-08,-5.354689379073015e-08
-434.375,-5.3911215533163014e-08,-5.371255698477794e-08
-434.875,-5.2884426063429436e-08,-5.345067053844109e-08
-435.375,-5.2858200016601886e-08,-5.367609111278213e-08
-435.875,-5.261342357954464e-08,-5.345541107811192e-08
-436.375,-5.2444941096894873e-08,-5.3627534445969245e-08
-436.875,-5.2128639077580665e-08,-5.344733639963338e-08
-437.375,-5.242427815090952e-08,-5.360029930648466e-08
-437.875,-5.232255287836626e-08,-5.335392962730528e-08
-438.375,-5.272865923984757e-08,-5.3575995041518377e-08
-438.875,-5.279462172126234e-08,-5.3283783396579327e-08
-439.375,-5.3518619559441345e-08,-5.355764910430809e-08
-439.875,-5.3656107623113116e-08,-5.329924230948008e-08
-440.375,-5.4357058329231536e-08,-5.351549941710468e-08
-440.875,-5.4425404996721545e-08,-5.3311782812442767e-08
-441.375,-5.45215671684226e-08,-5.343980495049442e-08
-441.875,-5.4468320346075737e-08,-5.326142354305515e-08
-442.375,-5.4688460193688894e-08,-5.3424401338357185e-08
-442.875,-5.4229901738552466e-08,-5.317853718125169e-08
-443.375,-5.4194138947423974e-08,-5.348145314047495e-08
-443.875,-5.356391909487077e-08,-5.309461396956485e-08
-444.375,-5.362352374675159e-08,-5.348181806276142e-08
-444.875,-5.2610244664777666e-08,-5.30684508296125e-08
-445.375,-5.266428621581629e-08,-5.337688861843668e-08
-445.875,-5.216917024085961e-08,-5.311579717884659e-08
-446.375,-5.193393054810332e-08,-5.3274078198881155e-08
-446.875,-5.1824257988642616e-08,-5.314444385512403e-08
-447.375,-5.209684992991089e-08,-5.324005032228937e-08
-447.875,-5.208651845691822e-08,-5.309940633134416e-08
-448.375,-5.242189396483429e-08,-5.322737820972363e-08
-448.875,-5.2602297377860235e-08,-5.3051582907024145e-08
-449.375,-5.3236490873872144e-08,-5.319698990368459e-08
-449.875,-5.3506698629065185e-08,-5.3060486422125595e-08
-450.375,-5.3840484679597774e-08,-5.310043391546377e-08
-450.875,-5.399704623187139e-08,-5.310092148073119e-08
-451.375,-5.4123408093858734e-08,-5.2959348610400234e-08
-451.875,-5.446116778785003e-08,-5.311628204710061e-08
-452.375,-5.401929863524023e-08,-5.2925832416650795e-08
-452.875,-5.410592406264036e-08,-5.305242045559803e-08
-453.375,-5.3899294602786854e-08,-5.3013225062293425e-08
-453.875,-5.3379542038386116e-08,-5.2929947479534916e-08
-454.375,-5.316178637684818e-08,-5.303871771091182e-08
-454.875,-5.241871505006731e-08,-5.28197963248706e-08
-455.375,-5.2097644658602627e-08,-5.300502919058941e-08
-455.875,-5.175750077853608e-08,-5.277887475292789e-08
-456.375,-5.1906909772584016e-08,-5.300991929996615e-08
-456.875,-5.1479345736425606e-08,-5.279869025493272e-08
-457.375,-5.1777368995829696e-08,-5.2947463810774275e-08
-457.875,-5.182743690340959e-08,-5.281666210015808e-08
-458.375,-5.193869892025378e-08,-5.2808846435039805e-08
-458.875,-5.2355136754727775e-08,-5.280972468677862e-08
-459.375,-5.2712764666012684e-08,-5.2768237946089956e-08
-459.875,-5.315145490385551e-08,-5.280891150625507e-08
-460.375,-5.360365552945799e-08,-5.2785220311455527e-08
-460.875,-5.390247351755382e-08,-5.27995518653965e-08
-461.375,-5.391995754877219e-08,-5.2707471302394744e-08
-461.875,-5.3955720339900683e-08,-5.275117065041454e-08
-462.375,-5.373637522097927e-08,-5.2629066392839086e-08
-462.875,-5.3769753826032534e-08,-5.27177616754038e-08
-463.375,-5.3463783279710994e-08,-5.264196029827416e-08
-463.875,-5.313556033002063e-08,-5.2696143049592575e-08
-464.375,-5.275647474405861e-08,-5.264969985819327e-08
-464.875,-5.231063194799009e-08,-5.261302211939542e-08
-465.375,-5.1808363414807734e-08,-5.263627968158362e-08
-465.875,-5.146027224782374e-08,-5.251065404354647e-08
-466.375,-5.1536566202231195e-08,-5.266187709796706e-08
-466.875,-5.113125456944162e-08,-5.246329435314832e-08
-467.375,-5.145629860436502e-08,-5.2684424363708814e-08
-467.875,-5.1497624496335726e-08,-5.241428032542211e-08
-468.375,-5.183538419032703e-08,-5.264857089199502e-08
-468.875,-5.1777368995829696e-08,-5.2347963783276564e-08
-469.375,-5.261103939346941e-08,-5.2594426776296205e-08
-469.875,-5.26968700921778e-08,-5.232903050829012e-08
-470.375,-5.319278079582621e-08,-5.257319852395836e-08
-470.875,-5.340656281390541e-08,-5.23098324248148e-08
-471.375,-5.38031324310858e-08,-5.2562309988603004e-08
-471.875,-5.341133118605588e-08,-5.225078038372135e-08
-472.375,-5.3817437547537187e-08,-5.252698466270292e-08
-472.875,-5.3321526843888775e-08,-5.2216868860496584e-08
-473.375,-5.313556033002063e-08,-5.249199484179524e-08
-473.875,-5.269130699133559e-08,-5.221554143544334e-08
-474.375,-5.2689717533952096e-08,-5.246752349735384e-08
-474.875,-5.179008465489762e-08,-5.216995988496861e-08
-475.375,-5.164862294776713e-08,-5.244997814486927e-08
-475.875,-5.114635441458477e-08,-5.2087435606145934e-08
-476.375,-5.121072743861606e-08,-5.244889067563982e-08
-476.875,-5.068859068814008e-08,-5.2052094927407313e-08
-477.375,-5.1316426354618024e-08,-5.2389148399017774e-08
-477.875,-5.097389828847626e-08,-5.2086244283301954e-08
-478.375,-5.132278418415199e-08,-5.226080427556217e-08
-478.875,-5.183776837640227e-08,-5.211482174727971e-08
-479.375,-5.2121486519354966e-08,-5.220332706658173e-08
-479.875,-5.2264537683868924e-08,-5.2100545080386684e-08
-480.375,-5.305688218953794e-08,-5.2187279396222275e-08
-480.875,-5.3238875059947375e-08,-5.210662277872981e-08
-481.375,-5.3156223276005975e-08,-5.208314112387746e-08
-481.875,-5.3305632270053886e-08,-5.2130736296944996e-08
-482.375,-5.324761707555657e-08,-5.1999514859049274e-08
-482.875,-5.3300069169211685e-08,-5.20976444040432e-08
-483.375,-5.2831179241082576e-08,-5.205368151156989e-08
-483.875,-5.238613117370579e-08,-5.1978824147823656e-08
-484.375,-5.2257385125643226e-08,-5.2120779717514436e-08
-484.875,-5.149444558156875e-08,-5.184572638655201e-08
-485.375,-5.1334705114528157e-08,-5.2115548852085e-08
-485.875,-5.0708458905433685e-08,-5.177643978283615e-08
-486.375,-5.0891246504534865e-08,-5.2103614712638535e-08
-486.875,-5.050977673249762e-08,-5.177879960360751e-08
-487.375,-5.087296774462473e-08,-5.207014077395643e-08
-487.875,-5.0782368673765895e-08,-5.181050146961153e-08
-488.375,-5.12655637183464e-08,-5.195407310333927e-08
-488.875,-5.136013643266397e-08,-5.182622600082734e-08
-489.375,-5.1611270699255144e-08,-5.187844198171334e-08
-489.875,-5.2173143884318334e-08,-5.176508093844968e-08
-490.375,-5.275885893013385e-08,-5.1948372631806424e-08
-490.875,-5.261342357954464e-08,-5.164829529031918e-08
-491.375,-5.320231754012714e-08,-5.198095704185929e-08
-491.875,-5.280256900817978e-08,-5.1621871963616483e-08
-492.375,-5.3164965291615165e-08,-5.18676447336642e-08
-492.875,-5.284468962884223e-08,-5.1668865438817354e-08
-493.375,-5.2371031328562664e-08,-5.180040317403603e-08
-493.875,-5.2080955356076005e-08,-5.161291369718561e-08
-494.375,-5.208651845691822e-08,-5.1871293134036154e-08
-494.875,-5.103668185512406e-08,-5.148415772480617e-08
-495.375,-5.1179733019638025e-08,-5.189805810727232e-08
-495.875,-5.052487657764076e-08,-5.146689959632854e-08
-496.375,-5.063454913710146e-08,-5.1783441362493e-08
-496.875,-5.024910572160551e-08,-5.155063448461885e-08
-497.375,-5.0364341381908415e-08,-5.16350743786535e-08
-497.875,-5.0560639368769246e-08,-5.159069160280841e-08
-498.375,-5.0715611463659384e-08,-5.1572846915287635e-08
-498.875,-5.10859550340122e-08,-5.1546969472920555e-08
-499.375,-5.155802387690829e-08,-5.159053610841712e-08
-499.875,-5.181710543041691e-08,-5.148075023976095e-08
-500.375,-5.235752094080301e-08,-5.1588246682913105e-08
-500.875,-5.2465604042880223e-08,-5.14498672447668e-08
-501.375,-5.268177024703466e-08,-5.150775325394711e-08
-501.875,-5.27310434259228e-08,-5.14694594043999e-08
-502.375,-5.2643623269830935e-08,-5.140535917445308e-08
-502.875,-5.253792435382894e-08,-5.149607749738623e-08
-503.375,-5.208254481345949e-08,-5.136549645360465e-08
-503.875,-5.196254078100611e-08,-5.144375144422687e-08
-504.375,-5.147775627904212e-08,-5.141317243672426e-08
-504.875,-5.090316743491103e-08,-5.128813125788796e-08
-505.375,-5.082448929442834e-08,-5.152546508364682e-08
-505.875,-5.014976463513747e-08,-5.1132856081929314e-08
-506.375,-5.0428714405939696e-08,-5.160007459100664e-08
-506.875,-4.976988432048372e-08,-5.1088118803775364e-08
-507.375,-5.042156184771401e-08,-5.152888470325651e-08
-507.875,-5.0082212696339214e-08,-5.11427055121471e-08
-508.375,-5.0443019522391106e-08,-5.1394097978737417e-08
-508.875,-5.076329518516404e-08,-5.117464416841608e-08
