potential,current,current_filtered_()Hz,current_filtered_50Hz,current_filtered_59Hz,basecurrent_4
-943.9375,-2.1635693904045488e-08,-2.8603827588010663e-08,-2.860382758801065e-08,-2.6919644229768455e-08,1.6587129025304864e-08
-943.4375,-2.1944843365134005e-08,-2.9133485337450355e-08,-2.9133485337450325e-08,-2.7177502902205765e-08,1.6535421248478188e-08
-942.9375,-2.2430422595789745e-08,-2.8939651728962243e-08,-2.8939651728962243e-08,-2.7041961386241478e-08,1.648372079145825e-08
-942.4375,-2.2719703839584648e-08,-2.8774220796801006e-08,-2.8774220796801006e-08,-2.7338319136660956e-08,1.643202770732315e-08
-941.9375,-2.5153163093705547e-08,-2.900366643917192e-08,-2.900366643917194e-08,-2.7868718351180345e-08,1.6380342049178576e-08
-941.4375,-2.685547195142173e-08,-2.8642572262960088e-08,-2.8642572262960108e-08,-2.8049958217237216e-08,1.63286638701598e-08
-940.9375,-2.8473539567813025e-08,-2.900375878468516e-08,-2.9003758784685177e-08,-2.9107779181737626e-08,1.627699322343048e-08
-940.4375,-3.085693091435404e-08,-2.8404908310456454e-08,-2.840490831045649e-08,-2.9061840432587923e-08,1.622533016218269e-08
-939.9375,-3.4135981496490816e-08,-2.9244648766763164e-08,-2.9244648766763197e-08,-3.0297447739285046e-08,1.6173674739637314e-08
-939.4375,-3.3678217770046134e-08,-2.8172784110719168e-08,-2.8172784110719204e-08,-2.9901786500404735e-08,1.612202700904292e-08
-938.9375,-3.6114855938933997e-08,-2.9210961148817045e-08,-2.921096114881708e-08,-3.0907340065011204e-08,1.6070387023678302e-08
-938.4375,-3.5553777482562565e-08,-2.8260507631532885e-08,-2.8260507631532915e-08,-3.020525941858942e-08,1.601875483684989e-08
-937.9375,-3.5394037015521966e-08,-2.8861338443173324e-08,-2.8861338443173354e-08,-3.0711341700594664e-08,1.5967130501893393e-08
-937.4375,-3.422499110996616e-08,-2.8361328225894982e-08,-2.8361328225894982e-08,-2.9884688624009244e-08,1.591551407217215e-08
-936.9375,-3.263473899778592e-08,-2.8688879193455963e-08,-2.8688879193455963e-08,-2.974629387677782e-08,1.586390560107888e-08
-936.4375,-3.014882765000991e-08,-2.839267150624686e-08,-2.8392671506246846e-08,-2.905203452776505e-08,1.5812305142034102e-08
-935.9375,-2.8750105152540022e-08,-2.8458631465516002e-08,-2.8458631465516012e-08,-2.8346724550984133e-08,1.5760712748488716e-08
-935.4375,-2.623240465709424e-08,-2.869057133473295e-08,-2.8690571334732943e-08,-2.8009136884581e-08,1.5709128473920678e-08
-934.9375,-2.3376944467657144e-08,-2.7987286372913157e-08,-2.7987286372913157e-08,-2.701554626385145e-08,1.5657552371837058e-08
-934.4375,-2.357165299713449e-08,-2.890787066960303e-08,-2.890787066960303e-08,-2.7092702855263048e-08,1.5605984495772562e-08
-933.9375,-2.0783744746495653e-08,-2.788588657068654e-08,-2.7885886570686525e-08,-2.6220496645499452e-08,1.5554424899292866e-08
-933.4375,-2.1313034055197327e-08,-2.8615503448428417e-08,-2.8615503448428398e-08,-2.6656825533964103e-08,1.5502873635989797e-08
-932.9375,-2.167860925339968e-08,-2.818734568689928e-08,-2.818734568689925e-08,-2.6281307450265576e-08,1.5451330759485623e-08
-932.4375,-2.2322339493712524e-08,-2.831892567533537e-08,-2.831892567533533e-08,-2.6895953848266346e-08,1.5399796323430406e-08
-931.9375,-2.4475259519647698e-08,-2.82272756242754e-08,-2.822727562427535e-08,-2.7099951176240182e-08,1.5348270381502474e-08
-931.4375,-2.651214915658821e-08,-2.8275056628460587e-08,-2.8275056628460563e-08,-2.7627920137999063e-08,1.5296752987409542e-08
-930.9375,-2.7631921883255865e-08,-2.8170133440695823e-08,-2.817013344069578e-08,-2.832294802020594e-08,1.5245244194887802e-08
-930.4375,-3.0527913235971914e-08,-2.8008791320665e-08,-2.8008791320664968e-08,-2.8573300483762235e-08,1.5193744057701454e-08
-929.9375,-3.321727512883446e-08,-2.8442459826676725e-08,-2.8442459826676702e-08,-2.955910749078129e-08,1.514225262964397e-08
-929.4375,-3.3104423654606784e-08,-2.760952753290381e-08,-2.760952753290378e-08,-2.9342074701283514e-08,1.5090769964537204e-08
-928.9375,-3.5478278256846864e-08,-2.8612064145003526e-08,-2.8612064145003496e-08,-3.0274321753679755e-08,1.503929611623196e-08
-928.4375,-3.465414460350806e-08,-2.7547640893667756e-08,-2.754764089366771e-08,-2.959346090511089e-08,1.4987831138607e-08
-927.9375,-3.504753530592147e-08,-2.8399042036922413e-08,-2.83990420369224e-08,-3.0159623394604694e-08,1.4936375085570517e-08
-927.4375,-3.362258676162403e-08,-2.7667817305880708e-08,-2.7667817305880688e-08,-2.924967620803092e-08,1.4884928011058605e-08
-926.9375,-3.2087965657865875e-08,-2.814455104345348e-08,-2.8144551043453466e-08,-2.920686514740872e-08,1.4833489969036474e-08
-926.4375,-2.9511455239231014e-08,-2.7806993022308737e-08,-2.7806993022308723e-08,-2.8417848847502797e-08,1.4782061013497552e-08
-925.9375,-2.8123064214753806e-08,-2.7849620353305263e-08,-2.784962035330525e-08,-2.7786900206292923e-08,1.4730641198464593e-08
-925.4375,-2.5897823877869907e-08,-2.8108498833274673e-08,-2.8108498833274673e-08,-2.7408191080468846e-08,1.4679230577987671e-08
-924.9375,-2.276977174716453e-08,-2.743524581468153e-08,-2.7435245814681542e-08,-2.6433888960125647e-08,1.4627829206147192e-08
-924.4375,-2.26918883353736e-08,-2.827896983873819e-08,-2.8278969838738216e-08,-2.6504502540850358e-08,1.457643713705109e-08
-923.9375,-2.0457111254188766e-08,-2.7309986757352917e-08,-2.730998675735296e-08,-2.5608031709279764e-08,1.4525054424835413e-08
-923.4375,-2.076943963004425e-08,-2.80507195733604e-08,-2.8050719573360444e-08,-2.605837987388865e-08,1.4473681123666859e-08
-922.9375,-2.070506660601297e-08,-2.7509906969770122e-08,-2.750990696977018e-08,-2.567232796915319e-08,1.4422317287738489e-08
-922.4375,-2.1978221970187264e-08,-2.7781511786370843e-08,-2.7781511786370893e-08,-2.6286988660153063e-08,1.4370962971273276e-08
-921.9375,-2.3920538892810212e-08,-2.761240806879633e-08,-2.7612408068796384e-08,-2.6532357358640642e-08,1.4319618228522252e-08
-921.4375,-2.5729341395220128e-08,-2.7602181390652323e-08,-2.76021813906524e-08,-2.699263922091104e-08,1.4268283113765829e-08
-920.9375,-2.7287009631038852e-08,-2.769836742033314e-08,-2.769836742033322e-08,-2.777323463832233e-08,1.4216957681312212e-08
-920.4375,-2.9691858652256966e-08,-2.7257396832639218e-08,-2.7257396832639294e-08,-2.792767259596874e-08,1.4165641985498724e-08
-919.9375,-3.26450704707786e-08,-2.794067989119845e-08,-2.794067989119852e-08,-2.8989025805630374e-08,1.411433608069101e-08
-919.4375,-3.251632442271603e-08,-2.6979529644726665e-08,-2.697952964472673e-08,-2.873997878488336e-08,1.4063040021283831e-08
-918.9375,-3.4828190187000066e-08,-2.7947567591118394e-08,-2.7947567591118454e-08,-2.964306143730899e-08,1.4011753861699108e-08
-918.4375,-3.412088165134768e-08,-2.706253360535216e-08,-2.7062533605352192e-08,-2.9046211647771512e-08,1.3960477656389942e-08
-917.9375,-3.422419638127443e-08,-2.764469829142139e-08,-2.76446982914214e-08,-2.94648373871382e-08,1.3909211459836327e-08
-917.4375,-3.3296747998008886e-08,-2.722592979668377e-08,-2.722592979668377e-08,-2.8724945978274005e-08,1.385795532654658e-08
-916.9375,-3.1399730610815373e-08,-2.7436169968236916e-08,-2.7436169968236886e-08,-2.852745997098698e-08,1.3806709311058241e-08
-916.4375,-2.897103972884493e-08,-2.731293029881817e-08,-2.7312930298818128e-08,-2.7873529939826536e-08,1.3755473467938126e-08
-915.9375,-2.7554038471464926e-08,-2.7246575011026155e-08,-2.7246575011026115e-08,-2.7207487433319996e-08,1.3704247851780525e-08
-915.4375,-2.5320850847663584e-08,-2.7477312447432745e-08,-2.7477312447432696e-08,-2.678393349177377e-08,1.3653032517208952e-08
-914.9375,-2.2214256391635303e-08,-2.6968230791164207e-08,-2.696823079116416e-08,-2.5942781865983783e-08,1.3601827518875985e-08
-914.4375,-2.1859012666425625e-08,-2.7506223221292698e-08,-2.750622322129266e-08,-2.5789180043598653e-08,1.3550632911461676e-08
-913.9375,-2.0163856366935137e-08,-2.695999709495212e-08,-2.6959997094952066e-08,-2.519669852070525e-08,1.3499448749675302e-08
-913.4375,-1.989841698389256e-08,-2.7261851521594142e-08,-2.7261851521594113e-08,-2.5329892329294144e-08,1.344827508825499e-08
-912.9375,-2.046346908372272e-08,-2.715937161199582e-08,-2.7159371611995768e-08,-2.5295219688654008e-08,1.3397111981967244e-08
-912.4375,-2.1402838397364422e-08,-2.706142186406587e-08,-2.706142186406584e-08,-2.556973970739461e-08,1.334595948560689e-08
-911.9375,-2.3360255165130516e-08,-2.7179002054802858e-08,-2.7179002054802805e-08,-2.6108812277105027e-08,1.3294817653998558e-08
-911.4375,-2.490043936973088e-08,-2.6929487866952574e-08,-2.6929487866952527e-08,-2.6316186396403457e-08,1.324368654199409e-08
-910.9375,-2.6748978306728e-08,-2.723053183817777e-08,-2.7230531838177724e-08,-2.7310825385374553e-08,1.3192566204474606e-08
-910.4375,-2.9145085312336922e-08,-2.6643937331450027e-08,-2.6643937331449964e-08,-2.734970513684632e-08,1.3141456696350125e-08
-909.9375,-3.237009434343509e-08,-2.7447591864795864e-08,-2.744759186479579e-08,-2.8473782291024418e-08,1.3090358072558148e-08
-909.4375,-3.193060937690052e-08,-2.6473491431069456e-08,-2.647349143106939e-08,-2.8240870814773125e-08,1.3039270388066929e-08
-908.9375,-3.40549191699329e-08,-2.73590447579068e-08,-2.7359044757906735e-08,-2.903687510896672e-08,1.2988193697870666e-08
-908.4375,-3.401200382057871e-08,-2.6680091758624185e-08,-2.668009175862413e-08,-2.8634505206173377e-08,1.2937128056993995e-08
-907.9375,-3.380855327549219e-08,-2.6946811247004448e-08,-2.6946811247004402e-08,-2.8783632285421622e-08,1.2886073520489822e-08
-907.4375,-3.271739078172733e-08,-2.6905016294838666e-08,-2.690501629483863e-08,-2.8398416657358045e-08,1.2835030143439483e-08
-906.9375,-3.036102021070562e-08,-2.6648993069001852e-08,-2.6648993069001816e-08,-2.7771112885746353e-08,1.2783997980953164e-08
-906.4375,-2.8921766549956788e-08,-2.7028544223596002e-08,-2.7028544223595972e-08,-2.7575030821421225e-08,1.2732977088169851e-08
-905.9375,-2.677361489617208e-08,-2.6413958230349208e-08,-2.6413958230349178e-08,-2.6407453025733203e-08,1.2681967520256643e-08
-905.4375,-2.4773282779051797e-08,-2.7235015343447465e-08,-2.7235015343447445e-08,-2.646682939458948e-08,1.2630969332408798e-08
-904.9375,-2.140442785474792e-08,-2.616333327568976e-08,-2.616333327568976e-08,-2.5201945710748104e-08,1.2579982579851755e-08
-904.4375,-2.184629700735772e-08,-2.7200236390321816e-08,-2.720023639032185e-08,-2.543702088899872e-08,1.2529007317837577e-08
-903.9375,-1.9373896047341348e-08,-2.6294373690070933e-08,-2.629437369007098e-08,-2.4544254417802386e-08,1.2478043601649353e-08
-903.4375,-1.936992240388264e-08,-2.674786300886897e-08,-2.6747863008869006e-08,-2.4870613683666034e-08,1.242709148659754e-08
-902.9375,-2.0092330784678155e-08,-2.664276967503993e-08,-2.664276967504e-08,-2.470424182193078e-08,1.2376151028019965e-08
-902.4375,-2.038638040062353e-08,-2.645319863148756e-08,-2.6453198631487632e-08,-2.5042907745567365e-08,1.2325222281285372e-08
-901.9375,-2.2849244616338958e-08,-2.668153830956808e-08,-2.6681538309568147e-08,-2.5587775446753977e-08,1.2274305301789557e-08
-901.4375,-2.4866266035985872e-08,-2.6410265647818525e-08,-2.6410265647818588e-08,-2.577417380372765e-08,1.222340014495775e-08
-900.9375,-2.6205383881574933e-08,-2.670086103608616e-08,-2.6700861036086218e-08,-2.678833915132302e-08,1.2172506866243132e-08
-900.4375,-2.8386914140412904e-08,-2.6128099993565908e-08,-2.6128099993565957e-08,-2.6774566440876616e-08,1.2121625521128058e-08
-899.9375,-3.180265805752969e-08,-2.6941361631784004e-08,-2.6941361631784017e-08,-2.795528659365962e-08,1.2070756165123995e-08
-899.4375,-3.144503014624478e-08,-2.588463509198121e-08,-2.588463509198121e-08,-2.7680760272365857e-08,1.2019898853768935e-08
-898.9375,-3.3816500562409625e-08,-2.6858916208615684e-08,-2.685891620861566e-08,-2.856421906336662e-08,1.196905364263274e-08
-898.4375,-3.3303900556234585e-08,-2.6080853574834347e-08,-2.6080853574834324e-08,-2.8028443211632717e-08,1.1918220587310416e-08
-897.9375,-3.2890641636527566e-08,-2.645639420906216e-08,-2.645639420906212e-08,-2.8342828003204685e-08,1.1867399743428788e-08
-897.4375,-3.224134829537252e-08,-2.62880657062616e-08,-2.6288065706261562e-08,-2.772431884930737e-08,1.1816591166640621e-08
-896.9375,-3.0335588892569805e-08,-2.629186798709045e-08,-2.6291867987090413e-08,-2.7429320784718652e-08,1.1765794912628907e-08
-896.4375,-2.8131011501671253e-08,-2.626561735827096e-08,-2.626561735827093e-08,-2.68617518120097e-08,1.1715011037104486e-08
-895.9375,-2.6435855202180765e-08,-2.6185850091947384e-08,-2.6185850091947354e-08,-2.6087996901655505e-08,1.166423959580832e-08
-895.4375,-2.3794177030822875e-08,-2.6369231818092287e-08,-2.636923181809226e-08,-2.5713216821907236e-08,1.1613480644507893e-08
-894.9375,-2.110640459534382e-08,-2.5901214920674617e-08,-2.5901214920674594e-08,-2.48385923389333e-08,1.1562734239000124e-08
-894.4375,-2.1070641804215328e-08,-2.6484646480153998e-08,-2.6484646480153985e-08,-2.476484541552761e-08,1.1512000435111313e-08
-893.9375,-1.908302534616296e-08,-2.58450406121061e-08,-2.5845040612106087e-08,-2.413918807335442e-08,1.146127928869529e-08
-893.4375,-1.889864828967829e-08,-2.6275771772194985e-08,-2.6275771772194962e-08,-2.4306955363863933e-08,1.1410570855635424e-08
-892.9375,-1.9323828139761458e-08,-2.6068140683112604e-08,-2.60681406831126e-08,-2.420314813298905e-08,1.1359875191842772e-08
-892.4375,-2.0349028152111548e-08,-2.6023038064957534e-08,-2.6023038064957534e-08,-2.452103782454905e-08,1.130919235325793e-08
-891.9375,-2.2350949726615315e-08,-2.614855964918629e-08,-2.6148559649186283e-08,-2.5054302534421738e-08,1.1258522395849924e-08
-891.4375,-2.3877623543456024e-08,-2.5879509367078632e-08,-2.5879509367078645e-08,-2.5291918036664396e-08,1.1207865375616208e-08
-890.9375,-2.5958223258442472e-08,-2.619852222966756e-08,-2.619852222966757e-08,-2.6272969777648303e-08,1.1157221348581976e-08
-890.4375,-2.8109553826994164e-08,-2.5599271000874343e-08,-2.559927100087437e-08,-2.628208949059946e-08,1.110659037080244e-08
-889.9375,-3.0870441302113686e-08,-2.6404898772677395e-08,-2.6404898772677405e-08,-2.7405738180739887e-08,1.1055972498361821e-08
-889.4375,-3.0888720062023805e-08,-2.5405641382364672e-08,-2.5405641382364682e-08,-2.7186148456355964e-08,1.100536778737044e-08
-888.9375,-3.3479535597110066e-08,-2.6317060451693216e-08,-2.6317060451693203e-08,-2.8027436217339145e-08,1.0954776293969907e-08
-888.4375,-3.278096907706687e-08,-2.5631603179482427e-08,-2.5631603179482367e-08,-2.7589275838398427e-08,1.0904198074329358e-08
-887.9375,-3.246387232906091e-08,-2.588295250298081e-08,-2.5882952502980733e-08,-2.7788607325005746e-08,1.0853633184646358e-08
-887.4375,-3.195763015241981e-08,-2.5851715302465484e-08,-2.58517153024654e-08,-2.728372020938961e-08,1.0803081681147854e-08
-886.9375,-2.931913089582891e-08,-2.5690868353063442e-08,-2.569086835306337e-08,-2.6815652402440654e-08,1.0752543620087847e-08
-886.4375,-2.75715225026833e-08,-2.5846493388911714e-08,-2.5846493388911664e-08,-2.6459699000995118e-08,1.0702019057751092e-08
-885.9375,-2.6244325587470402e-08,-2.5611244815664907e-08,-2.5611244815664874e-08,-2.5487483300216803e-08,1.0651508050449981e-08
-885.5,-2.3500127414877505e-08,-2.602467311604515e-08,-2.602467311604512e-08,-2.5378911800539173e-08,1.0601010654524381e-08
-885.0,-2.0415785362218066e-08,-2.525435534765325e-08,-2.5254355347653225e-08,-2.4195067399225684e-08,1.0550526926345182e-08
-884.5,-2.078215528911216e-08,-2.620608421865336e-08,-2.620608421865332e-08,-2.4420529476532553e-08,1.0500056922309215e-08
-884.0,-1.812855618737811e-08,-2.5120587321413002e-08,-2.512058732141296e-08,-2.3462886871146933e-08,1.044960069884449e-08
-883.5,-1.881997014919561e-08,-2.5962770055955524e-08,-2.5962770055955455e-08,-2.396928681578529e-08,1.0399158312406017e-08
-883.0,-1.890262193313701e-08,-2.5407647665443554e-08,-2.5407647665443488e-08,-2.356959074161645e-08,1.034872981947819e-08
-882.5,-1.9543967987374626e-08,-2.56282867559725e-08,-2.5628286755972443e-08,-2.4155364708378657e-08,1.0298315276573405e-08
-882.0,-2.16825828968584e-08,-2.55583740666192e-08,-2.555837406661916e-08,-2.4443072896850564e-08,1.0247914740232753e-08
-881.5,-2.3825171449800903e-08,-2.5451620926128434e-08,-2.5451620926128407e-08,-2.4867291924103738e-08,1.0197528267026493e-08
-881.0,-2.5221509761195563e-08,-2.562761710653476e-08,-2.5627617106534742e-08,-2.5702257844753228e-08,1.0147155913553156e-08
-880.5,-2.738794017489038e-08,-2.5140008581984306e-08,-2.5140008581984282e-08,-2.58177499912204e-08,1.0096797736440335e-08
-880.0,-3.0600233546920645e-08,-2.5874578937482804e-08,-2.587457893748279e-08,-2.6894846461948943e-08,1.0046453792343204e-08
-879.5,-3.041585649043597e-08,-2.4913551290224808e-08,-2.4913551290224798e-08,-2.6691846040500082e-08,9.99612413794701e-09
-879.0,-3.2773816518841165e-08,-2.585320214109545e-08,-2.5853202141095458e-08,-2.7548687500734366e-08,9.945808829963837e-09
-878.5,-3.249725093411417e-08,-2.5092539761102034e-08,-2.5092539761102037e-08,-2.7069197130358284e-08,9.895507925136475e-09
-878.0,-3.220240658947705e-08,-2.5477925467691585e-08,-2.5477925467691602e-08,-2.7340267978786065e-08,9.845221480234026e-09
-877.5,-3.1043692156913936e-08,-2.5302976802295708e-08,-2.5302976802295728e-08,-2.674298226616045e-08,9.794949552056664e-09
-877.0,-2.9040181125026677e-08,-2.525859503526636e-08,-2.525859503526639e-08,-2.6399669224191104e-08,9.74469219743125e-09
-876.5,-2.7379198159281194e-08,-2.5327159987585707e-08,-2.5327159987585717e-08,-2.5884331056983167e-08,9.694449473214763e-09
-876.0,-2.5479001857320688e-08,-2.5152333141710663e-08,-2.5152333141710683e-08,-2.5098414477847242e-08,9.64422143629129e-09
-875.5,-2.2757850816788368e-08,-2.541070252218497e-08,-2.5410702522184962e-08,-2.4743710156825222e-08,9.594008143573927e-09
-875.0,-2.0165445824318622e-08,-2.4939018087748893e-08,-2.4939018087748863e-08,-2.3846652900820224e-08,9.543809652005998e-09
-874.5,-2.004385233448176e-08,-2.546268389042704e-08,-2.546268389042701e-08,-2.3764836759710523e-08,9.493626018557723e-09
-874.0,-1.8110277427467992e-08,-2.4904078928681882e-08,-2.4904078928681865e-08,-2.313714521355564e-08,9.443457300227907e-09
-873.5,-1.7882985021629136e-08,-2.526629775078396e-08,-2.5266297750783943e-08,-2.3353259770043903e-08,9.39330355404495e-09
-873.0,-1.8387637740886735e-08,-2.504933039433669e-08,-2.504933039433668e-08,-2.319234956066798e-08,9.343164837065519e-09
-872.5,-1.9391380078559725e-08,-2.511047315596021e-08,-2.51104731559602e-08,-2.3624723917081718e-08,9.293041206374925e-09
-872.0,-2.1142962115164056e-08,-2.5040733850421628e-08,-2.5040733850421628e-08,-2.3956353386825018e-08,9.242932719086533e-09
-871.5,-2.3088457952553974e-08,-2.506595365677388e-08,-2.5065953656773868e-08,-2.4457539122448643e-08,9.192839432343305e-09
-871.0,-2.476930913559306e-08,-2.5041596850288324e-08,-2.504159685028832e-08,-2.512995554454476e-08,9.142761403316416e-09
-870.5,-2.7389529632273866e-08,-2.485934640120169e-08,-2.4859346401201684e-08,-2.5525500002353374e-08,9.092698689205103e-09
-870.0,-2.9857162220139766e-08,-2.5191132888725718e-08,-2.5191132888725715e-08,-2.6239371097112556e-08,9.042651347238194e-09
-869.5,-3.0202869201048515e-08,-2.4693739492077275e-08,-2.4693739492077275e-08,-2.640726068794212e-08,8.992619434671938e-09
-869.0,-3.2044255579819944e-08,-2.5112580802313088e-08,-2.5112580802313088e-08,-2.6851225547321104e-08,8.942603008792922e-09
-868.5,-3.205617651019611e-08,-2.484926769764572e-08,-2.484926769764572e-08,-2.6772918931809766e-08,8.892602126914677e-09
-868.0,-3.143708285932734e-08,-2.4806882359825552e-08,-2.4806882359825532e-08,-2.6713087036777777e-08,8.842616846380591e-09
-867.5,-3.1046076342989174e-08,-2.4952281941748454e-08,-2.4952281941748427e-08,-2.6419576990499627e-08,8.79264722456132e-09
-867.0,-2.853076003361861e-08,-2.469525532198685e-08,-2.469525532198681e-08,-2.581412200781188e-08,8.742693318857585e-09
-866.5,-2.6423139543112866e-08,-2.4867475867412444e-08,-2.4867475867412387e-08,-2.5467147749815832e-08,8.692755186698114e-09
-866.0,-2.497911751021356e-08,-2.4661659296290715e-08,-2.466165929629066e-08,-2.4541003742142484e-08,8.642832885539958e-09
-865.5,-2.2749108801179178e-08,-2.496999712403324e-08,-2.4969997124033176e-08,-2.4326343218629698e-08,8.592926472869178e-09
-865.0,-1.971086101264092e-08,-2.4429742330472225e-08,-2.4429742330472192e-08,-2.3357444055830907e-08,8.543036006200689e-09
-864.5,-1.9346080543130306e-08,-2.506360312647273e-08,-2.5063603126472684e-08,-2.333432813434214e-08,8.493161543077567e-09
-864.0,-1.7569067188390158e-08,-2.434853423180629e-08,-2.4348534231806278e-08,-2.263487803833284e-08,8.443303141071689e-09
-863.5,-1.7685892306076562e-08,-2.48167369045933e-08,-2.481673690459329e-08,-2.2841909031277182e-08,8.393460857783465e-09
-863.0,-1.765569261579028e-08,-2.4585814214710543e-08,-2.4585814214710537e-08,-2.2723811979786404e-08,8.343634750842107e-09
-862.5,-1.862605634841001e-08,-2.454889831182708e-08,-2.4548898311827064e-08,-2.3094819305938005e-08,8.29382487790504e-09
-862.0,-2.1172367076758606e-08,-2.4702548774435382e-08,-2.4702548774435376e-08,-2.3593631659784486e-08,8.244031296658861e-09
-861.5,-2.2599699807131267e-08,-2.444475540901664e-08,-2.444475540901661e-08,-2.386773256454252e-08,8.194254064818543e-09
-861.0,-2.430677703699792e-08,-2.4693171177027464e-08,-2.4693171177027424e-08,-2.4772869835039802e-08,8.144493240127486e-09
-860.5,-2.6690168383538927e-08,-2.4206986882940737e-08,-2.420698688294069e-08,-2.4843869255435728e-08,8.09474888035826e-09
-860.0,-2.9349330586115188e-08,-2.4865523332375906e-08,-2.4865523332375847e-08,-2.591991408317103e-08,8.045021043311336e-09
-859.5,-2.951542888268974e-08,-2.399956491531273e-08,-2.3999564915312673e-08,-2.5760787428422763e-08,7.995309786817093e-09
-859.0,-3.2056971238887856e-08,-2.4864241097682084e-08,-2.486424109768204e-08,-2.6565103545940352e-08,7.945615168733122e-09
-858.5,-3.132025774164093e-08,-2.4156132233608587e-08,-2.4156132233608557e-08,-2.6149155204181416e-08,7.895937246944915e-09
-858.0,-3.0996008435409284e-08,-2.449828394644001e-08,-2.4498283946439992e-08,-2.632417018822465e-08,7.846276079370466e-09
-857.5,-3.0326846876960615e-08,-2.4388031374540072e-08,-2.438803137454006e-08,-2.5854422208049897e-08,7.796631723951541e-09
-857.0,-2.8080148865399617e-08,-2.4239533349913924e-08,-2.4239533349913927e-08,-2.537214729199712e-08,7.747004238661298e-09
-856.5,-2.6400092411052282e-08,-2.4481662616284694e-08,-2.44816626162847e-08,-2.5045035708618898e-08,7.697393681501271e-09
-856.0,-2.4500690837783515e-08,-2.4076094603593068e-08,-2.4076094603593098e-08,-2.405291269338129e-08,7.647800110501529e-09
-855.5,-2.2066436854970874e-08,-2.46363157226623e-08,-2.463631572266234e-08,-2.3909295907164085e-08,7.598223583720091e-09
-855.0,-1.8974147515394e-08,-2.3831481449088694e-08,-2.383148144908876e-08,-2.2796454086096552e-08,7.548664159243884e-09
-854.5,-1.928409170517425e-08,-2.4656860632826238e-08,-2.4656860632826304e-08,-2.290386141703651e-08,7.499121895189426e-09
-854.0,-1.6959510281822318e-08,-2.3887677383261195e-08,-2.388767738326127e-08,-2.2134724882826883e-08,7.44959684970087e-09
-853.5,-1.691897911854336e-08,-2.4321617795665112e-08,-2.4321617795665158e-08,-2.2431468764250132e-08,7.400089080950587e-09
-853.0,-1.7686687034768308e-08,-2.4163020229414042e-08,-2.4163020229414105e-08,-2.2248419592512533e-08,7.350598647141068e-09
-852.5,-1.815160331943869e-08,-2.4087409901650982e-08,-2.4087409901651025e-08,-2.2643062632247705e-08,7.301125606501912e-09
-852.0,-2.022187156143247e-08,-2.417040673625876e-08,-2.417040673625879e-08,-2.3075715205205897e-08,7.251670017292097e-09
-851.5,-2.2412143835879623e-08,-2.4064739120881128e-08,-2.4064739120881167e-08,-2.3445062214958052e-08,7.202231937799401e-09
-851.0,-2.3864907884388115e-08,-2.4167165586828483e-08,-2.4167165586828512e-08,-2.4291591455324396e-08,7.1528114263396085e-09
-850.5,-2.623637830055296e-08,-2.3816579188817318e-08,-2.3816579188817367e-08,-2.448415395404732e-08,7.103408541258095e-09
-850.0,-2.9168927173089242e-08,-2.4374881254191275e-08,-2.4374881254191322e-08,-2.541254173221889e-08,7.054023340927342e-09
-849.5,-2.9015544535582602e-08,-2.358401137343832e-08,-2.3584011373438365e-08,-2.5355545287995754e-08,7.004655883749954e-09
-849.0,-3.113031758431406e-08,-2.430532039330824e-08,-2.4305320393308256e-08,-2.6001264130913224e-08,6.9553062281560635e-09
-848.5,-3.1107270452253465e-08,-2.3779524661575632e-08,-2.3779524661575632e-08,-2.573906047474944e-08,6.9059744326058195e-09
-848.0,-3.0600233546920645e-08,-2.393298878491413e-08,-2.3932988784914108e-08,-2.5808000984707636e-08,6.856660555586424e-09
-847.5,-2.9832525630695694e-08,-2.4001700714477223e-08,-2.4001700714477204e-08,-2.5448712876583256e-08,6.8073646556141945e-09
-847.0,-2.7612848394654006e-08,-2.37396411679521e-08,-2.3739641167952056e-08,-2.485517333331243e-08,6.758086791234726e-09
-846.5,-2.5952660157600262e-08,-2.4017728404268665e-08,-2.4017728404268626e-08,-2.459414510523885e-08,6.708827021021245e-09
-846.0,-2.3818018891575205e-08,-2.3617150765339413e-08,-2.3617150765339373e-08,-2.3524365487136933e-08,6.659585403576787e-09
-845.5,-2.1554631577487577e-08,-2.416700333886175e-08,-2.416700333886172e-08,-2.3505291151212068e-08,6.610361997532177e-09
-845.0,-1.8765928598157e-08,-2.3343141509879408e-08,-2.3343141509879385e-08,-2.2288907747105283e-08,6.5611568615470935e-09
-844.5,-1.888752208799387e-08,-2.430976313830741e-08,-2.430976313830737e-08,-2.254450120511848e-08,6.511970054309327e-09
-844.0,-1.622994934280109e-08,-2.3289799270481146e-08,-2.3289799270481096e-08,-2.1578115004058684e-08,6.462801634535888e-09
-843.5,-1.674175462028439e-08,-2.4071564294597032e-08,-2.4071564294596986e-08,-2.2090655617490296e-08,6.413651660973119e-09
-843.0,-1.6965073382664528e-08,-2.355024667805013e-08,-2.3550246678050084e-08,-2.1688899317723052e-08,6.364520192393777e-09
-842.5,-1.798312083678891e-08,-2.3761760644894888e-08,-2.3761760644894848e-08,-2.2327234601147624e-08,6.3154072876020645e-09
-842.0,-1.9817354657334643e-08,-2.3662876996150214e-08,-2.36628769961502e-08,-2.253725609009565e-08,6.266313005427862e-09
-841.5,-2.1651588477880377e-08,-2.3662845805483253e-08,-2.3662845805483253e-08,-2.3090445961306612e-08,6.217237404732017e-09
