potential,current,current_filtered_50Hz,current_filtered_60Hz,basecurrent_4
-129.5,-2.673864683373533e-08,-2.90735246282736e-08,-2.8496315378200787e-08,1.70231420544381e-08
-130.0,-2.7573906688758534e-08,-3.007656434907662e-08,-2.9052431722767125e-08,1.7030798018264393e-08
-130.5,-2.5908950079554328e-08,-2.9451279534137094e-08,-2.844895181973176e-08,1.7038480625113873e-08
-131.0,-2.625704124653831e-08,-3.016805950633227e-08,-2.90438550131641e-08,1.704618984760894e-08
-131.5,-2.660274822744706e-08,-2.997328828019938e-08,-2.8834643256902974e-08,1.70539256583801e-08
-132.0,-2.7329924980393053e-08,-3.027676583300373e-08,-2.9462823351163466e-08,1.7061688030065965e-08
-132.5,-2.82971097982458e-08,-3.033636936186306e-08,-2.9646030215247214e-08,1.7069476935313244e-08
-133.0,-2.9322309810595875e-08,-3.058911152862683e-08,-3.0251567495219655e-08,1.7077292346776746e-08
-133.5,-3.0316515403967946e-08,-3.0624291174190877e-08,-3.069323255615714e-08,1.708513423711938e-08
-134.0,-3.228426364472671e-08,-3.084568399505911e-08,-3.1187511167538155e-08,1.7093002579012155e-08
-134.5,-3.331820567268598e-08,-3.1047708529068896e-08,-3.1701709759707845e-08,1.7100897345134188e-08
-135.0,-3.358205559834507e-08,-3.10362232428239e-08,-3.2005344366037736e-08,1.7108818508172688e-08
-135.5,-3.5042766933771003e-08,-3.145703439743009e-08,-3.2428566830538376e-08,1.711676604082297e-08
-136.0,-3.525893313792544e-08,-3.138518978039106e-08,-3.255403884812753e-08,1.7124739915788444e-08
-136.5,-3.5087271740508686e-08,-3.1714146821110075e-08,-3.273330715894026e-08,1.7132740105780626e-08
-137.0,-3.476699607773575e-08,-3.179165815312221e-08,-3.272090535686629e-08,1.7140766583519137e-08
-137.5,-3.410975544966325e-08,-3.1913835216944316e-08,-3.255813326251102e-08,1.7148819321731683e-08
-138.0,-3.3183101795089455e-08,-3.2189002831685695e-08,-3.254275941843355e-08,1.715689829315409e-08
-138.5,-3.2190485659100885e-08,-3.2114155657138807e-08,-3.2124569734717725e-08,1.716500347053027e-08
-139.0,-3.162622828796247e-08,-3.2670515767578924e-08,-3.2267199041801335e-08,1.717313482661224e-08
-139.5,-3.0111475401497925e-08,-3.232086563509355e-08,-3.1755665302851514e-08,1.7181292334160123e-08
-140.0,-3.034512563687073e-08,-3.3046257198827315e-08,-3.206402690056986e-08,1.7189475965942137e-08
-140.5,-2.9222968724127854e-08,-3.262143938414567e-08,-3.1628430050794364e-08,1.7197685694734602e-08
-141.0,-2.933025709751333e-08,-3.322071139516464e-08,-3.2084308326289774e-08,1.7205921493321938e-08
-141.5,-2.9389067020702403e-08,-3.303788304557491e-08,-3.194846280822936e-08,1.721418333449667e-08
-142.0,-3.048579261530947e-08,-3.345136121959538e-08,-3.2559327810811134e-08,1.7222471191059417e-08
-142.5,-3.137906766483002e-08,-3.345285504760715e-08,-3.2773227594276385e-08,1.72307850358189e-08
-143.0,-3.255288194253627e-08,-3.376490256077329e-08,-3.341201366478587e-08,1.723912484159195e-08
-143.5,-3.3759280096604036e-08,-3.3827410777122614e-08,-3.379694769391487e-08,1.7247490581203488e-08
-144.0,-3.533840600709987e-08,-3.3988243579552186e-08,-3.436335178194955e-08,1.7255882227486538e-08
-144.5,-3.6298438266726916e-08,-3.417903928315014e-08,-3.477170640309556e-08,1.726429975328223e-08
-145.0,-3.689289532815162e-08,-3.4284258593418e-08,-3.525689587029569e-08,1.7272743131439783e-08
-145.5,-3.8212939685138815e-08,-3.444699536260456e-08,-3.5514706762159786e-08,1.7281212334816532e-08
-146.0,-3.871043984617073e-08,-3.472777264188621e-08,-3.5825744797221034e-08,1.7289707336277904e-08
-146.5,-3.787597471983926e-08,-3.4657108203578544e-08,-3.5770373368461395e-08,1.7298228108697426e-08
-147.0,-3.7955447589013687e-08,-3.5040933003588234e-08,-3.5912775188964266e-08,1.7306774624956726e-08
-147.5,-3.710429316015559e-08,-3.4961369328187514e-08,-3.5599785072487063e-08,1.731534685794554e-08
-148.0,-3.630797501102785e-08,-3.528272939422028e-08,-3.5682743641760247e-08,1.732394478056169e-08
-148.5,-3.549894120283221e-08,-3.526237511750823e-08,-3.5233653218108656e-08,1.7332568365711115e-08
-149.0,-3.445148878711328e-08,-3.569551733306787e-08,-3.534552313935882e-08,1.734121758630785e-08
-149.5,-3.306230303394433e-08,-3.545271362301372e-08,-3.489524309088619e-08,1.734989241527402e-08
-150.0,-3.353198769076519e-08,-3.605416068818754e-08,-3.509028254537214e-08,1.7358592825539866e-08
-150.5,-3.244956721260951e-08,-3.575807625977314e-08,-3.477591181118726e-08,1.7367318790043718e-08
-151.0,-3.230810550547904e-08,-3.6207108248887386e-08,-3.5078301822587455e-08,1.737607028173201e-08
-151.5,-3.2622023338718017e-08,-3.621538135269906e-08,-3.5089763152509585e-08,1.7384847273559287e-08
-152.0,-3.3462051565891686e-08,-3.643515781590934e-08,-3.5524555826357385e-08,1.7393649738488177e-08
-152.5,-3.470182832501272e-08,-3.6567487312677784e-08,-3.591055859281261e-08,1.740247764948942e-08
-153.0,-3.5661860584639776e-08,-3.671440936870863e-08,-3.6296127121693336e-08,1.7411330979541857e-08
-153.5,-3.639380570973624e-08,-3.68949619089628e-08,-3.6915821092217295e-08,1.7420209701632423e-08
-154.0,-3.795226867424672e-08,-3.6820271750434145e-08,-3.716361577080493e-08,1.742911378875616e-08
-154.5,-3.974438187413e-08,-3.7387302880532623e-08,-3.7949557778075525e-08,1.7438043213916206e-08
-155.0,-3.9652988074579405e-08,-3.6995559873686835e-08,-3.805243691557605e-08,1.7446997950123805e-08
-155.5,-4.1437948716236985e-08,-3.77566444050152e-08,-3.872236253675515e-08,1.74559779703983e-08
-156.0,-4.139503336688282e-08,-3.742570927697706e-08,-3.861219076336343e-08,1.746498324776713e-08
-156.5,-4.120191429478895e-08,-3.7866126840813684e-08,-3.892221161068419e-08,1.747401375526584e-08
-157.0,-4.0634478008883554e-08,-3.7869728009366424e-08,-3.874267946615583e-08,1.748306946593807e-08
-157.5,-4.000823179978908e-08,-3.801487111727199e-08,-3.87200217970505e-08,1.7492150352835575e-08
-158.0,-3.946145845986904e-08,-3.827083314398152e-08,-3.859240636598677e-08,1.750125638901819e-08
-158.5,-3.8460100308271276e-08,-3.826913726598996e-08,-3.832251135692691e-08,1.7510387547553864e-08
-159.0,-3.732522773646049e-08,-3.869910720095517e-08,-3.8261993128646097e-08,1.7519543801518645e-08
-159.5,-3.619830245156715e-08,-3.8549373833485595e-08,-3.796989427355428e-08,1.7528725123996683e-08
-160.0,-3.6596461526131025e-08,-3.8972091566302524e-08,-3.8018564350119975e-08,1.7537931488080222e-08
-160.5,-3.5627687250894775e-08,-3.8968770053324035e-08,-3.789253254301663e-08,1.7547162866869615e-08
-161.0,-3.507058243798205e-08,-3.9093050147414346e-08,-3.8075323645601904e-08,1.755641923347331e-08
-161.5,-3.6052867100977953e-08,-3.9380935569971934e-08,-3.822234665427541e-08,1.7565700561007854e-08
-162.0,-3.650904137003915e-08,-3.9423817068650876e-08,-3.856830951746123e-08,1.7575006822597902e-08
-162.5,-3.745158959844783e-08,-3.956048078629218e-08,-3.895823437672762e-08,1.7584337991376204e-08
-163.0,-3.88375964368498e-08,-3.986729861909866e-08,-3.937315813377151e-08,1.7593694040483616e-08
-163.5,-3.9445563886034153e-08,-3.9823400943935376e-08,-3.993127834638465e-08,1.7603074943069092e-08
-164.0,-4.120191429478895e-08,-4.001144094316486e-08,-4.0315989504486386e-08,1.761248067228968e-08
-164.5,-4.2700772607418616e-08,-4.037073164520281e-08,-4.0944101548018235e-08,1.7621911201310537e-08
-165.0,-4.285097633015827e-08,-4.007503083044219e-08,-4.117879266936202e-08,1.763136650330492e-08
-165.5,-4.4406260379901765e-08,-4.0745697017477306e-08,-4.1657620209695956e-08,1.7640846551454186e-08
-166.0,-4.3985054173277315e-08,-4.050401653304192e-08,-4.171865191942394e-08,1.7650351318947793e-08
-166.5,-4.4170225958453726e-08,-4.0797572975332996e-08,-4.1879011518184516e-08,1.7659880778983292e-08
-167.0,-4.4395928906909104e-08,-4.107415512816844e-08,-4.1892772457615965e-08,1.766943490476635e-08
-167.5,-4.288356020651978e-08,-4.095779444011527e-08,-4.1649957164345914e-08,1.767901366951072e-08
-168.0,-4.237334438641998e-08,-4.1424910273254873e-08,-4.174888256626323e-08,1.7688617046438264e-08
-168.5,-4.151026902718572e-08,-4.12282455193568e-08,-4.11746258207e-08,1.769824500877894e-08
-169.0,-4.047473754184296e-08,-4.1787784514897214e-08,-4.146586399173472e-08,1.7707897529770813e-08
-169.5,-3.9122109308494246e-08,-4.133011629756754e-08,-4.073799058057509e-08,1.7717574582660045e-08
-170.0,-3.9591793965315095e-08,-4.22564363942583e-08,-4.123106348982127e-08,1.7727276140700897e-08
-170.5,-3.784100665740252e-08,-4.1525945004409207e-08,-4.06172809829679e-08,1.7737002177155732e-08
-171.0,-3.887256449928655e-08,-4.2514960145801145e-08,-4.1269145598163484e-08,1.7746752665295018e-08
-171.5,-3.869613472971933e-08,-4.20222599823552e-08,-4.1019877442639443e-08,1.775652757839731e-08
-172.0,-3.9614046368683936e-08,-4.254267189203862e-08,-4.1652896597608494e-08,1.776632688974929e-08
-172.5,-4.050096358867052e-08,-4.252008464152539e-08,-4.1829621102190237e-08,1.7776150572645704e-08
-173.0,-4.125913476059453e-08,-4.2620670977687636e-08,-4.232131771133344e-08,1.7785998600389437e-08
-173.5,-4.2614941908710226e-08,-4.2960256883801904e-08,-4.2879453910973326e-08,1.7795870946291445e-08
-174.0,-4.4236983168560244e-08,-4.2773239759567765e-08,-4.3258621681820255e-08,1.7805767583670802e-08
-174.5,-4.586140861448549e-08,-4.336234018547924e-08,-4.3876431994675545e-08,1.781568848585468e-08
-175.0,-4.565636861201548e-08,-4.3044445220546665e-08,-4.4137841954777484e-08,1.782563362617834e-08
-175.5,-4.710277483099001e-08,-4.345670004520845e-08,-4.440183768925285e-08,1.7835602977985158e-08
-176.0,-4.7411924292078537e-08,-4.3601243387322063e-08,-4.47095969954627e-08,1.7845596514626606e-08
-176.5,-4.6594148468273696e-08,-4.333147926021956e-08,-4.4488184780417016e-08,1.7855614209462255e-08
-177.0,-4.7205294832225024e-08,-4.416797674670299e-08,-4.4934251939954415e-08,1.7865656035859777e-08
-177.5,-4.5419539461875685e-08,-4.340102297644147e-08,-4.422253057003786e-08,1.7875721967194948e-08
-178.0,-4.557292209938234e-08,-4.4435157804997635e-08,-4.469361269922504e-08,1.7885811976851637e-08
-178.4375,-4.3843592466146836e-08,-4.368712878061785e-08,-4.371187309299313e-08,1.7895926038221826e-08
-178.9375,-4.316966253554772e-08,-4.4598874496546345e-08,-4.4215371322623095e-08,1.7906064124705586e-08
-179.4375,-4.1619941586646426e-08,-4.4000188707664076e-08,-4.334909023634006e-08,1.7916226209711093e-08
-179.9375,-4.2315329191922645e-08,-4.480010070839305e-08,-4.3881630011942314e-08,1.7926412266654624e-08
-180.4375,-4.115025692982558e-08,-4.4325267118733185e-08,-4.3284228888342975e-08,1.793662226896056e-08
-180.9375,-4.0947601113430793e-08,-4.4901122134886435e-08,-4.377722110351729e-08,1.7946856190061378e-08
-181.4375,-4.0941243283896834e-08,-4.464769328738564e-08,-4.354905573168944e-08,1.7957114003397657e-08
-181.9375,-4.214287306581415e-08,-4.498884216911629e-08,-4.4113471124687936e-08,1.7967395682418074e-08
-182.4375,-4.2948727959242815e-08,-4.494241444902266e-08,-4.4260979551504725e-08,1.7977701200579418e-08
-182.9375,-4.3960417583833237e-08,-4.516702165145536e-08,-4.48642701795112e-08,1.798803053134656e-08
-183.4375,-4.5163636823134035e-08,-4.52005159860064e-08,-4.5153047236017855e-08,1.799838364819249e-08
-183.9375,-4.6672826608756367e-08,-4.534058574077938e-08,-4.573139297333581e-08,1.8008760524598288e-08
-184.4375,-4.762729576754122e-08,-4.5361815453624256e-08,-4.5974161514510636e-08,1.8019161134053134e-08
-184.9375,-4.829884151206512e-08,-4.5546442295109235e-08,-4.651050614786368e-08,1.802958545005432e-08
-185.4375,-4.8949724310603656e-08,-4.5406663952609807e-08,-4.6531503648036936e-08,1.8040033446107225e-08
-185.9375,-4.9684848350467084e-08,-4.5837572793349156e-08,-4.6918560803231666e-08,1.8050505095725336e-08
-186.4375,-4.8783626014029104e-08,-4.5487568814313446e-08,-4.664568983978759e-08,1.806100037243024e-08
-186.9375,-4.888853020133935e-08,-4.601969460725656e-08,-4.6859132490721754e-08,1.8071519249751625e-08
-187.4375,-4.790068243750124e-08,-4.572708795397027e-08,-4.6387951387878495e-08,1.8082061701227276e-08
-187.9375,-4.7339603981129805e-08,-4.604459069716442e-08,-4.643451063374581e-08,1.8092627700403086e-08
-188.4375,-4.610697978023448e-08,-4.593437462871772e-08,-4.585494881086638e-08,1.810321722083304e-08
-188.9375,-4.472017821314075e-08,-4.614321969426156e-08,-4.5841089916084825e-08,1.811383023607923e-08
-189.4375,-4.3741867193603584e-08,-4.5973867660976416e-08,-4.530254297902237e-08,1.812446671971185e-08
-189.9375,-4.366557323919613e-08,-4.634012087266593e-08,-4.5410470088219036e-08,1.8135126645309183e-08
-190.4375,-4.253149539607708e-08,-4.601888709159023e-08,-4.498609800354822e-08,1.814580998645763e-08
-190.9375,-4.273812485593059e-08,-4.644769764646348e-08,-4.529917527876203e-08,1.8156516716751676e-08
-191.4375,-4.262924702516162e-08,-4.6124144546185826e-08,-4.5048105823237705e-08,1.816724680979392e-08
-191.9375,-4.3444638662891234e-08,-4.6498537551980216e-08,-4.5582890423151326e-08,1.817800023919506e-08
-192.4375,-4.424651991286118e-08,-4.6155721024109867e-08,-4.554425627353958e-08,1.818877697857388e-08
-192.9375,-4.557133264199884e-08,-4.6562941206694855e-08,-4.618034847467099e-08,1.8199577001557285e-08
-193.4375,-4.5814519621672585e-08,-4.622361856606564e-08,-4.6286149006676035e-08,1.8210400281780268e-08
-193.9375,-4.773140522615972e-08,-4.650955914864595e-08,-4.688662951807782e-08,1.8221246792885927e-08
-194.4375,-4.896085051228809e-08,-4.641993443455365e-08,-4.701331874801527e-08,1.823211650852546e-08
-194.9375,-4.9220726794488436e-08,-4.644160324271629e-08,-4.748150479269648e-08,1.8243009402358163e-08
-195.4375,-4.986922540695176e-08,-4.645185104538789e-08,-4.741133396397818e-08,1.825392544805144e-08
-195.9375,-5.0320631303862484e-08,-4.6578354583832185e-08,-4.775603410905343e-08,1.8264864619280788e-08
-196.4375,-4.9831873158439764e-08,-4.625577934232325e-08,-4.733445062333581e-08,1.827582688972981e-08
-196.9375,-4.975796339010756e-08,-4.677665739786473e-08,-4.763380768973343e-08,1.8286812233090202e-08
-197.4375,-4.8043733602015215e-08,-4.6108303521545415e-08,-4.6826190979634234e-08,1.829782062306177e-08
-197.9375,-4.812320647118963e-08,-4.6841683045306335e-08,-4.714146790319405e-08,1.8308852033352423e-08
-198.4375,-4.6301688309711807e-08,-4.604403249624713e-08,-4.6081040296116445e-08,1.8319906437678154e-08
-198.9375,-4.5405234345424295e-08,-4.6847052347237874e-08,-4.6441913701044816e-08,1.8330983809763076e-08
-199.4375,-4.3687030913873226e-08,-4.596077777342637e-08,-4.537925502906442e-08,1.834208412333939e-08
-199.9375,-4.427910378922269e-08,-4.678105617368207e-08,-4.579288230096453e-08,1.83532073521474e-08
-200.4375,-4.231453446323089e-08,-4.600819068834423e-08,-4.49727525537425e-08,1.8364353469935515e-08
-200.9375,-4.2500500977099056e-08,-4.656329963794479e-08,-4.54543252106192e-08,1.8375522450460246e-08
-201.4375,-4.2944754315784086e-08,-4.6152594354334925e-08,-4.5026733303941416e-08,1.838671426748619e-08
-201.9375,-4.3589279284788683e-08,-4.637402280856403e-08,-4.555038699808429e-08,1.839792889478607e-08
-202.4375,-4.389604455980196e-08,-4.6131622079442225e-08,-4.5454548122262754e-08,1.8409166306140686e-08
-202.9375,-4.509687961302752e-08,-4.632290156301135e-08,-4.595297889843612e-08,1.842042647533895e-08
-203.4375,-4.608552210555737e-08,-4.605227035537738e-08,-4.6106835199148915e-08,1.8431709376177873e-08
-203.9375,-4.759789080594669e-08,-4.6207283692491375e-08,-4.653174737856039e-08,1.844301498246257e-08
-204.4375,-4.825831034878617e-08,-4.609955516416742e-08,-4.675037223394831e-08,1.8454343268006248e-08
-204.9375,-4.887025144142922e-08,-4.597454403753002e-08,-4.698299627335441e-08,1.8465694206630223e-08
-205.4375,-4.97516055605736e-08,-4.609498219410993e-08,-4.703839727642299e-08,1.8477067772163906e-08
-205.9375,-4.937490416068684e-08,-4.5887645960123304e-08,-4.710020328582249e-08,1.8488463938444814e-08
-206.4375,-4.9268410515993095e-08,-4.586492802916021e-08,-4.6894586368897405e-08,1.8499882679318563e-08
-206.9375,-4.9047475939688205e-08,-4.599117879447229e-08,-4.6868413418973766e-08,1.851132396863887e-08
-207.4375,-4.765908491521098e-08,-4.560115609803131e-08,-4.634967141587907e-08,1.8522787780267545e-08
-207.9375,-4.723072615036084e-08,-4.601934245171613e-08,-4.6245560647996154e-08,1.8534274088074513e-08
-208.4375,-4.550616488927581e-08,-4.548216101384753e-08,-4.555635052783417e-08,1.8545782865937786e-08
-208.9375,-4.4543748443573536e-08,-4.586878495865432e-08,-4.546171257837504e-08,1.8557314087743487e-08
-209.4375,-4.3236419745654236e-08,-4.548558116442741e-08,-4.483510524516606e-08,1.8568867727385834e-08
-209.9375,-4.292727028456572e-08,-4.5623805712226316e-08,-4.478981495535434e-08,1.8580443758767148e-08
-210.4375,-4.209042097215903e-08,-4.549230112547785e-08,-4.433921705627153e-08,1.859204215579785e-08
-210.9375,-4.1422848871093855e-08,-4.5467031085894064e-08,-4.441432627123676e-08,1.860366289239646e-08
-211.4375,-4.186153910893668e-08,-4.5359336385822545e-08,-4.425210986404742e-08,1.86153059424896e-08
-211.9375,-4.2770708732292097e-08,-4.5501407600694033e-08,-4.4512666673079123e-08,1.8626971280011996e-08
-212.4375,-4.314184703133667e-08,-4.514935650843684e-08,-4.463112921603228e-08,1.863865887890647e-08
-212.9375,-4.4302945649975016e-08,-4.54097576735386e-08,-4.492764395568311e-08,1.8650368713123943e-08
-213.4375,-4.4767067205953664e-08,-4.5165209635790115e-08,-4.524447597164613e-08,1.8662100756623447e-08
-213.9375,-4.6408181954405526e-08,-4.501542950323456e-08,-4.5428549492993624e-08,1.8673854983372104e-08
-214.4375,-4.792214011217834e-08,-4.53722534875252e-08,-4.5871321524567584e-08,1.8685631367345144e-08
-214.9375,-4.714251126557723e-08,-4.47678025986268e-08,-4.5873933137050116e-08,1.869742988252589e-08
-215.4375,-4.889409330218156e-08,-4.527975040441113e-08,-4.622158048229834e-08,1.8709250502905774e-08
-215.9375,-4.904350229622948e-08,-4.48627182406445e-08,-4.6046229425222263e-08,1.872109320248432e-08
-216.4375,-4.818599003783744e-08,-4.4907332779157815e-08,-4.6014488479631216e-08,1.8732957955269162e-08
-216.9375,-4.772266321055053e-08,-4.4927863379629324e-08,-4.5778319596665606e-08,1.8744844735276032e-08
-217.4375,-4.6728457617178464e-08,-4.4679114915298267e-08,-4.5347404481837033e-08,1.8756753516528756e-08
-217.9375,-4.5851077141492817e-08,-4.492359203284318e-08,-4.525477842052528e-08,1.8768684273059268e-08
-218.4375,-4.4697925809771915e-08,-4.4528140660666196e-08,-4.4548955945409405e-08,1.8780636978907597e-08
-218.9375,-4.392703897877997e-08,-4.500007748826897e-08,-4.456841146442175e-08,1.8792611608121885e-08
-219.4375,-4.191558065997529e-08,-4.431288170190434e-08,-4.3755245534501175e-08,1.8804608134758355e-08
-219.9375,-4.209042097215903e-08,-4.4938511620695264e-08,-4.3872155069440135e-08,1.881662653288135e-08
-220.4375,-4.069487738945612e-08,-4.432417120219294e-08,-4.331356827314215e-08,1.88286667765633e-08
-220.9375,-4.08705124303316e-08,-4.465266730804979e-08,-4.3554725264855626e-08,1.8840728839884743e-08
-221.4375,-4.136006530444607e-08,-4.450722916834463e-08,-4.3387866250420084e-08,1.8852812696934318e-08
-221.9375,-4.1600073369352815e-08,-4.443141064077151e-08,-4.3606385727531184e-08,1.886491832180876e-08
-222.4375,-4.2290692602478567e-08,-4.448909281663259e-08,-4.376799811392002e-08,1.8877045688612907e-08
-222.9375,-4.302899555710898e-08,-4.4352145891054304e-08,-4.39941920288804e-08,1.88891947714597e-08
-223.4375,-4.431963495250165e-08,-4.4406949608347866e-08,-4.440069652404987e-08,1.8901365544470173e-08
-223.9375,-4.577557791577712e-08,-4.4217178906929766e-08,-4.465616598835943e-08,1.8913557981773473e-08
-224.4375,-4.6612427228183815e-08,-4.440174455474549e-08,-4.496955428669787e-08,1.892577205750684e-08
-224.9375,-4.6579048623130546e-08,-4.416172385536833e-08,-4.5205302093037984e-08,1.8938007745815613e-08
-225.4375,-4.791657701133613e-08,-4.4187718167048464e-08,-4.5209299229854114e-08,1.8950265020853236e-08
-225.9375,-4.8284536395613716e-08,-4.438430258862637e-08,-4.545618265658917e-08,1.8962543856781253e-08
-226.4375,-4.708211188500466e-08,-4.383391931931312e-08,-4.507376179965582e-08,1.8974844227769306e-08
-226.9375,-4.7678158403812855e-08,-4.450835942067037e-08,-4.525015983432083e-08,1.8987166107995142e-08
-227.4375,-4.577875683054409e-08,-4.3800394980449016e-08,-4.45320779292958e-08,1.8999509471644605e-08
-227.9375,-4.528125666951219e-08,-4.427805727192025e-08,-4.4632341639047155e-08,1.901187429291164e-08
-228.4375,-4.417419960191245e-08,-4.3924415062541366e-08,-4.380144013942608e-08,1.9024260545998297e-08
-228.9375,-4.266342035890663e-08,-4.4139175370396346e-08,-4.388432541672151e-08,1.903666820511472e-08
-229.4375,-4.155397910523165e-08,-4.378398822946338e-08,-4.3097590338472064e-08,1.904909724447916e-08
-229.9375,-4.1573847322525264e-08,-4.424263741780788e-08,-4.32344675101937e-08,1.9061547638317964e-08
-230.4375,-3.992637474453944e-08,-4.363376906722939e-08,-4.266310012252624e-08,1.9074019360865584e-08
-230.9375,-4.04969899452118e-08,-4.417039870318871e-08,-4.293153763274945e-08,1.908651238636457e-08
-231.4375,-4.035791242415657e-08,-4.3747127455280486e-08,-4.2714303458991e-08,1.909902668906557e-08
-231.9375,-4.094203801258858e-08,-4.39102786573292e-08,-4.303179902732429e-08,1.911156224322734e-08
-232.4375,-4.192988577642668e-08,-4.385082423300783e-08,-4.31783171793507e-08,1.9124119023116728e-08
-232.9375,-4.242261756530812e-08,-4.3742120704131336e-08,-4.34338505581974e-08,1.913669700300869e-08
-233.4375,-4.35304693615996e-08,-4.389249746801281e-08,-4.387618582830027e-08,1.9149296157186283e-08
-233.9375,-4.5189068141269866e-08,-4.3607080419155935e-08,-4.4032636649709526e-08,1.9161916459940657e-08
-234.4375,-4.642487125693217e-08,-4.399294745538693e-08,-4.45450197419929e-08,1.917455788557107e-08
-234.9375,-4.5994923034698534e-08,-4.352741983096112e-08,-4.4574776793290846e-08,1.9187220408384874e-08
-235.4375,-4.757643313126959e-08,-4.3876129224828564e-08,-4.4852434568842336e-08,1.9199904002697534e-08
-235.9375,-4.7629679953616444e-08,-4.367886105147443e-08,-4.4817018864350115e-08,1.9212608642832602e-08
-236.4375,-4.6761836222231726e-08,-4.354814315544502e-08,-4.468518418184992e-08,1.9225334303121734e-08
-236.9375,-4.674276273362987e-08,-4.384675025011063e-08,-4.468199131311926e-08,1.9238080957904695e-08
-237.4375,-4.544179186524453e-08,-4.34210099861323e-08,-4.41210773491549e-08,1.925084858152934e-08
-237.9375,-4.504124860460543e-08,-4.3851127315844144e-08,-4.4204207764368606e-08,1.9263637148351636e-08
-238.4375,-4.3698157115557634e-08,-4.337853518879037e-08,-4.3317811384639594e-08,1.9276446632735636e-08
-238.9375,-4.2438512139143006e-08,-4.3915330449658973e-08,-4.353676779342931e-08,1.9289277009053506e-08
-239.4375,-4.076083987087089e-08,-4.316165827083712e-08,-4.25699958760076e-08,1.9302128251685508e-08
-239.9375,-4.147847987951595e-08,-4.401444276411533e-08,-4.294480240129936e-08,1.9315000335020008e-08
-240.4375,-3.9495631793614043e-08,-4.308343107771877e-08,-4.218282972766764e-08,1.9327893233453465e-08
-240.9375,-3.996054807828444e-08,-4.383739426941099e-08,-4.261435022090826e-08,1.934080692139045e-08
-241.4375,-3.980954962685302e-08,-4.332035018914453e-08,-4.228437074570842e-08,1.935374137324362e-08
-241.9375,-4.0595536302988085e-08,-4.351041314513708e-08,-4.264740649755946e-08,1.9366696563433753e-08
-242.4375,-4.167398313768504e-08,-4.356585633372963e-08,-4.281916622344578e-08,1.9379672466389705e-08
-242.9375,-4.2123004848520536e-08,-4.3297933648437116e-08,-4.303829391529587e-08,1.939266905654845e-08
-243.4375,-4.34351019185903e-08,-4.366635886941279e-08,-4.3575528536937766e-08,1.9405686308355053e-08
-243.9375,-4.4519906582821203e-08,-4.3180626166811096e-08,-4.3638182345230746e-08,1.9418724196262684e-08
-244.4375,-4.615227931566389e-08,-4.36517289735029e-08,-4.424023345924299e-08,1.9431782694732617e-08
-244.9375,-4.5844719311958864e-08,-4.318935946710383e-08,-4.41839172442983e-08,1.9444861778234217e-08
-245.4375,-4.682382506018778e-08,-4.350047257035194e-08,-4.454809915812747e-08,1.9457961421244955e-08
-245.9375,-4.723152087905258e-08,-4.33384670600458e-08,-4.446058586985861e-08,1.9471081598250406e-08
-246.4375,-4.685005110701535e-08,-4.3320237034895136e-08,-4.441054143553656e-08,1.9484222283744244e-08
-246.9375,-4.640500303963857e-08,-4.344325452727615e-08,-4.433257496596551e-08,1.949738345222824e-08
-247.4375,-4.525423589399289e-08,-4.3185510210948364e-08,-4.383891647384184e-08,1.9510565078212265e-08
-247.9375,-4.447142813262482e-08,-4.3503806039947385e-08,-4.3823245627144025e-08,1.95237671362143e-08
-248.4375,-4.317045726423946e-08,-4.303173455759729e-08,-4.305239336388241e-08,1.953698960076042e-08
-248.9375,-4.244169105390998e-08,-4.360794608044938e-08,-4.3177271835046095e-08,1.9550232446384796e-08
-249.4375,-4.035314405200609e-08,-4.2921986921848927e-08,-4.2353880973106944e-08,1.956349564762971e-08
-249.9375,-4.082441816621043e-08,-4.358786155183653e-08,-4.260407029752871e-08,1.9576779179045536e-08
-250.4375,-3.9762660634040115e-08,-4.2979983117246846e-08,-4.1935483569239376e-08,1.9590083015190757e-08
-250.9375,-3.949642652230579e-08,-4.3435466472646636e-08,-4.229318510575212e-08,1.960340713063195e-08
-251.4375,-3.950040016576451e-08,-4.3084804621060567e-08,-4.198979918678102e-08,1.9616751499943793e-08
-251.9375,-4.061778870635693e-08,-4.332551583936765e-08,-4.242406314501892e-08,1.963011609770907e-08
-252.4375,-4.1128004526456736e-08,-4.3112806004834515e-08,-4.250281482746754e-08,1.964350089851866e-08
-252.9375,-4.204353197934611e-08,-4.319495107010759e-08,-4.284601174258312e-08,1.9656905876971547e-08
-253.4375,-4.3023432456266784e-08,-4.318056345416877e-08,-4.3191926908516975e-08,1.967033100767481e-08
-253.9375,-4.413605262470872e-08,-4.299913808216024e-08,-4.339451492032541e-08,1.9683776265243637e-08
-254.4375,-4.5603916518360356e-08,-4.332576959204594e-08,-4.388968225795932e-08,1.9697241624301308e-08
-254.9375,-4.5820082722514785e-08,-4.2911956810703585e-08,-4.394135473390586e-08,1.9710727059479212e-08
-255.4375,-4.693429234834024e-08,-4.3302758330623306e-08,-4.430501284270784e-08,1.972423254541683e-08
-255.9375,-4.673719963278767e-08,-4.297050346524961e-08,-4.415281048167541e-08,1.9737758056761752e-08
-256.4375,-4.651547032779102e-08,-4.308594700004737e-08,-4.416329191315493e-08,1.9751303568169667e-08
-256.9375,-4.5898760862997476e-08,-4.3065209250458463e-08,-4.3938407721852383e-08,1.976486905430436e-08
